STT,Ma_cty,Ngay,Gia_tham_chieu,Len_xuong,Phan_tram,Dong_cua,Khoi_luong,Mo_cua,Cao_nhat,Thap_nhat,Giao_dich_thoa_thuan,Nuoc_ngoai_mua,Nuoc_ngoai_ban
#1,ABI,29-04-2021,43.10,1.30,3.02%,44.40,"18,301",43.30,49.50,43.30,0,"14,000",700
#2,ABI,29-04-2021,43.10,1.30,3.02%,44.40,"18,301",43.30,49.50,43.30,0,"14,000",700
#3,ABI,28-04-2021,43.10,0.30,0.70%,43.40,"2,202",43.20,43.50,42.90,0,"1,400",0
#4,ABI,27-04-2021,43,0.20,0.47%,43.20,"2,800",43,43.50,42.90,0,"1,700",0
#5,ABI,26-04-2021,42.40,0.80,1.89%,43.20,"8,901",43.30,44,42.40,0,"3,500","1,500"
#6,ABI,23-04-2021,43.30,0.10,0.23%,43.40,"29,000",42,43.50,41.60,0,"15,700","3,600"
#7,ABI,22-04-2021,43.80,-1.60,-3.65%,42.20,"54,200",44.30,44.30,42.20,0,"43,800","14,300"
#8,ABI,20-04-2021,43.80,-0.30,-0.68%,43.50,"21,200",44,44.70,43.50,0,"2,000",0
#9,ABI,19-04-2021,43.50,0.40,0.92%,43.90,"19,912",43.50,44.40,43.50,0,"5,600",0
#10,ABI,16-04-2021,44,0,0%,44,"2,904",44.60,44.60,43.10,0,"1,400",0
#11,ABI,15-04-2021,44,-0.40,-0.91%,43.60,"34,600",43.20,44.30,43.20,0,200,0
#12,ABI,14-04-2021,44.40,0,0%,44.40,"17,900",44.80,45,43.90,0,"1,400",0
#13,ABI,13-04-2021,44.70,0,0%,44.70,"44,300",45,45,44,0,800,0
#14,ABI,12-04-2021,44.20,0.80,1.81%,45,"23,400",44.90,45,44.20,0,"3,100",0
#15,ABI,09-04-2021,43.20,1.30,3.01%,44.50,"16,200",43.50,45,43.20,0,"2,100",0
#16,ABI,08-04-2021,43.80,-0.80,-1.83%,43,"125,509",44.50,44.50,42,0,"7,800","54,400"
#17,ABI,07-04-2021,44.40,-0.40,-0.90%,44,"71,516",44.90,45.60,43.50,0,"10,100","52,200"
#18,ABI,06-04-2021,44.40,-0.10,-0.23%,44.30,"26,525",45.50,45.50,44.30,0,"4,700","15,700"
#19,ABI,05-04-2021,45.10,-1.10,-2.44%,44,"90,321",44.50,45.90,44,0,"7,300",0
#20,ABI,02-04-2021,45.20,-0.20,-0.44%,45,"20,547",45.90,46,45,0,"1,600","12,000"
#21,ABI,01-04-2021,45.70,-0.30,-0.66%,45.40,"111,810",45.70,46.20,44.90,0,"5,300","79,800"
#22,ABI,31-03-2021,45.70,0,0%,45.70,"8,845",46.10,46.40,45.20,0,"2,200",0
#23,ABI,30-03-2021,45.70,0,0%,45.70,"13,650",46,46.50,45.10,0,"2,100",0
#24,ABI,29-03-2021,45,0.10,0.22%,45.10,"14,504",45.90,46.70,45.10,0,"2,500",0
#25,ABI,26-03-2021,45.20,-0.30,-0.66%,44.90,"75,400",45.90,46.70,44.40,0,"1,000",0
#26,ABI,25-03-2021,45.30,-0.60,-1.32%,44.70,"11,269",45.90,47,44.70,0,"1,600","1,000"
#27,ABI,24-03-2021,44.90,0.10,0.22%,45,"37,301",45.70,46,44.80,0,"11,100","1,000"
#28,ABI,23-03-2021,44.40,1,2.25%,45.40,"44,667",44.50,47.50,44.40,0,"1,900",500
#29,ABI,22-03-2021,43.50,1.50,3.45%,45,"63,730",43.50,48,43.50,0,"11,100","1,200"
#30,ABI,19-03-2021,44.30,-0.30,-0.68%,44,"20,815",44.50,44.50,43,0,"1,205",0
#31,ABI,18-03-2021,44.50,-0.40,-0.89%,44.10,"10,619",44.50,44.59,43.80,0,"3,000","2,000"
#32,ABI,17-03-2021,43.50,0.99,2.28%,44.50,"13,100",44.10,44.50,43.50,0,900,100
#33,ABI,16-03-2021,43.11,0.40,0.92%,43.50,"37,100",43.60,44.50,42.81,0,700,0
#34,ABI,15-03-2021,42.51,0.59,1.40%,43.11,"44,313",42.61,43.60,41.92,0,700,0
#35,ABI,12-03-2021,41.62,0.89,2.14%,42.51,"84,700",42.51,44.30,41.62,0,"12,500",0
#36,ABI,11-03-2021,41.62,0,0%,41.62,"13,100",41.72,42.22,41.52,0,800,0
#37,ABI,10-03-2021,41.62,0,0%,41.62,"21,800",42.51,42.51,40.93,0,"3,700",0
#38,ABI,09-03-2021,42.02,-0.40,-0.94%,41.62,"6,900",42.02,42.02,41.13,0,"5,200",0
#39,ABI,08-03-2021,41.92,0.10,0.24%,42.02,"15,500",42.02,43.41,41.52,0,"5,200",0
#40,ABI,05-03-2021,41.82,0.10,0.24%,41.92,"7,100",41.92,41.92,39.74,0,200,0
#41,ABI,04-03-2021,42.22,-0.40,-0.94%,41.82,"31,600",42.31,42.31,40.73,0,"1,500",0
#42,ABI,03-03-2021,42.51,-0.30,-0.70%,42.22,"33,709",42.61,43.50,41.22,0,"2,800",0
#43,ABI,02-03-2021,43.50,-0.99,-2.28%,42.51,"12,516",44.59,44.59,42.51,0,"4,200",0
#44,ABI,01-03-2021,41.03,2.48,6.04%,43.50,"22,431",41.13,46.68,41.13,0,"5,700","2,000"
#45,ABI,26-02-2021,41.22,-0.20,-0.48%,41.03,"49,800",40.93,41.03,40.23,0,"3,300","1,500"
#46,ABI,25-02-2021,40.53,0.69,1.71%,41.22,"61,309",41.03,41.32,40.33,0,100,0
#47,ABI,24-02-2021,40.43,0.10,0.25%,40.53,"21,705",40.73,41.32,39.64,0,400,"4,900"
#48,ABI,23-02-2021,40.04,0.40,0.99%,40.43,"37,901",40.23,40.63,40.13,0,"1,200",0
#49,ABI,22-02-2021,39.64,0.40,1%,40.04,"17,790",40.33,41.32,39.84,0,"1,100",0
#50,ABI,19-02-2021,40.13,-0.50,-1.23%,39.64,"11,400",40.53,40.53,39.64,0,100,"1,500"
#51,ABI,18-02-2021,39.84,0.30,0.75%,40.13,"13,800",40.53,41.52,39.74,0,800,"6,500"
#52,ABI,17-02-2021,39.54,0.30,0.75%,39.84,"50,605",40.33,40.33,39.14,0,200,"1,000"
#53,ABI,09-02-2021,38.85,0.69,1.79%,39.54,"2,306",39.54,39.54,39.44,0,"1,200",0
#54,ABI,08-02-2021,39.54,-0.69,-1.75%,38.85,"17,200",40.43,40.43,38.35,0,"3,500",0
#55,ABI,05-02-2021,38.55,0.99,2.57%,39.54,"20,900",39.54,39.64,38.65,0,200,0
#56,ABI,04-02-2021,38.65,-0.10,-0.26%,38.55,"16,300",39.54,39.54,38.45,0,200,0
#57,ABI,03-02-2021,38.25,0.40,1.04%,38.65,"13,100",38.65,38.65,37.66,0,"2,200",0
#58,ABI,02-02-2021,38.55,-0.30,-0.77%,38.25,"10,700",39.54,39.54,36.86,0,"2,300",0
#59,ABI,01-02-2021,39.04,-0.50,-1.27%,38.55,"6,600",39.44,39.44,37.66,0,700,0
#60,ABI,29-01-2021,38.65,0.40,1.03%,39.04,"9,800",36.67,40.53,36.67,0,"1,200",0
#61,ABI,28-01-2021,39.44,-0.79,-2.01%,38.65,"35,800",38.25,39.44,34.68,0,800,0
#62,ABI,27-01-2021,40.43,-0.99,-2.45%,39.44,"41,800",40.23,40.63,38.65,0,0,0
#63,ABI,26-01-2021,41.32,-0.89,-2.16%,40.43,"29,300",41.32,41.32,40.13,0,0,0
#64,ABI,25-01-2021,40.83,0.50,1.21%,41.32,"91,700",40.63,41.62,40.33,0,"26,400",0
#65,ABI,22-01-2021,40.43,0.40,0.98%,40.83,"55,600",40.63,41.52,40.23,0,"4,200",0
#66,ABI,21-01-2021,38.65,1.78,4.62%,40.43,"114,350",38.65,41.52,38.55,0,"10,400",0
#67,ABI,20-01-2021,38.65,0,0%,38.65,"22,839",39.14,39.44,37.36,0,"10,400",0
#68,ABI,19-01-2021,40.33,-1.68,-4.18%,38.65,"28,303",40.13,40.43,37.66,0,"4,200",0
#69,ABI,18-01-2021,40.63,-0.30,-0.73%,40.33,"20,800",40.13,40.63,40.13,0,"2,100",0
#70,ABI,15-01-2021,40.63,0,0%,40.63,"20,100",40.13,40.63,39.94,0,"1,100",500
#71,ABI,14-01-2021,39.34,1.29,3.27%,40.63,"40,201",39.24,40.63,39.24,0,300,0
#72,ABI,13-01-2021,39.54,-0.20,-0.50%,39.34,"57,440",39.54,40.13,39.34,0,0,0
#73,ABI,12-01-2021,39.64,-0.10,-0.25%,39.54,"18,300",40.83,40.93,39.34,0,300,0
#74,ABI,11-01-2021,40.93,-1.29,-3.15%,39.64,"45,300",40.43,41.13,39.44,0,300,0
#75,ABI,08-01-2021,40.73,0.20,0.49%,40.93,"7,930",40.13,40.93,39.64,0,200,0
#76,ABI,07-01-2021,41.62,-0.89,-2.14%,40.73,"19,700",41.42,41.92,40.43,0,"1,100",0
#77,ABI,06-01-2021,41.92,-0.30,-0.71%,41.62,"51,000",42.12,42.61,40.73,0,"25,200",0
#78,ABI,05-01-2021,42.61,-0.69,-1.63%,41.92,"34,400",42.12,43.21,41.92,0,"2,300",0
#79,ABI,04-01-2021,41.42,1.19,2.87%,42.61,"32,900",36.47,45.59,36.47,0,"8,700",0
#80,ABI,31-12-2020,39.24,2.18,5.56%,41.42,"42,400",39.64,45.68,39.64,0,"2,000",0
#81,ABI,30-12-2020,39.54,-0.30,-0.75%,39.24,"2,550",39.24,40.13,39.24,0,"2,000",0
#82,ABI,29-12-2020,38.65,0.89,2.31%,39.54,"8,470",39.04,40.63,39.04,0,"2,500",100
#83,ABI,28-12-2020,39.14,-0.50,-1.27%,38.65,"10,850",41.13,41.62,38.35,0,"2,000",0
#84,ABI,25-12-2020,39.44,-0.30,-0.75%,39.14,"11,600",39.14,39.14,38.25,0,600,"1,500"
#85,ABI,24-12-2020,39.34,0.10,0.25%,39.44,"2,150",40.53,40.53,38.65,0,"28,000",0
#86,ABI,23-12-2020,38.65,0.69,1.79%,39.34,"57,491",39.04,41.42,38.65,0,"28,000",0
#87,ABI,22-12-2020,37.66,0.99,2.63%,38.65,"23,243",39.04,39.04,38.25,0,"13,100",0
#88,ABI,21-12-2020,36.96,0.69,1.88%,37.66,"13,750",37.16,41.42,37.16,0,"3,600",0
#89,ABI,18-12-2020,35.68,1.29,3.61%,36.96,"24,200",36.27,41.42,36.17,0,"29,400",0
#90,ABI,17-12-2020,36.17,-0.50,-1.37%,35.68,"51,420",36.17,36.67,35.68,0,"29,400",0
#91,ABI,16-12-2020,35.87,0.30,0.83%,36.17,"14,625",36.27,36.57,35.58,0,800,0
#92,ABI,15-12-2020,36.57,-0.69,-1.90%,35.87,"1,500",35.38,36.47,35.38,0,"1,100",0
#93,ABI,14-12-2020,35.08,1.49,4.24%,36.57,"38,914",35.18,36.57,34.88,0,"6,900",0
#94,ABI,11-12-2020,36.07,-0.99,-2.75%,35.08,"7,730",35.68,35.68,35.08,0,200,300
#95,ABI,10-12-2020,36.17,-0.10,-0.27%,36.07,"21,531",36.57,36.57,35.28,0,"3,900",0
#96,ABI,09-12-2020,35.68,0.50,1.39%,36.17,"15,550",36.57,37.06,35.38,0,"3,100",0
#97,ABI,08-12-2020,35.18,0.50,1.41%,35.68,"30,660",35.38,35.68,34.98,0,"9,500",0
#98,ABI,07-12-2020,34.49,0.69,2.01%,35.18,"38,420",35.38,35.58,34.68,0,"11,300",0
#99,ABI,04-12-2020,34.68,-0.20,-0.57%,34.49,"20,400",34.78,35.58,34.39,0,"6,800",0
#100,ABI,03-12-2020,35.08,-0.40,-1.13%,34.68,"9,500",35.08,35.08,34.29,0,"4,200",0
#101,ABI,02-12-2020,34.49,0.59,1.72%,35.08,"24,100",34.49,35.38,33.79,0,"9,800",0
#102,ABI,01-12-2020,33.69,0.79,2.35%,34.49,"48,300",33.30,34.59,32.80,0,"9,800",0
#103,ABI,30-11-2020,33.89,-0.20,-0.58%,33.69,"37,900",33.89,34.29,33.30,0,"2,000",0
#104,ABI,27-11-2020,33.99,-0.10,-0.29%,33.89,"8,300",34.59,34.59,33.89,0,0,0
#105,ABI,26-11-2020,34.59,-0.59,-1.72%,33.99,"15,310",34.59,34.59,33.99,0,0,0
#106,ABI,25-11-2020,34.68,-0.10,-0.29%,34.59,"12,000",34.68,34.68,34.29,0,"2,000",0
#107,ABI,24-11-2020,34.68,0,0%,34.68,"10,100",34.68,34.68,34.49,0,0,0
#108,ABI,23-11-2020,34.78,-0.10,-0.28%,34.68,"32,152",34.68,34.98,34.59,0,"3,000",0
#109,ABI,20-11-2020,34.49,0.30,0.86%,34.78,"17,700",34.29,34.88,34.29,0,0,0
#110,ABI,19-11-2020,34.59,-0.10,-0.29%,34.49,"13,421",34.39,34.49,34.19,0,0,0
#111,ABI,18-11-2020,34.68,-0.10,-0.29%,34.59,"13,170",34.88,34.88,34.09,0,100,0
#112,ABI,17-11-2020,34.19,0.50,1.45%,34.68,"11,020",34.68,35.18,34.29,0,800,0
#113,ABI,16-11-2020,34.78,-0.59,-1.71%,34.19,"42,620",34.68,35.48,34.19,0,100,0
#114,ABI,13-11-2020,34.88,-0.10,-0.28%,34.78,"10,250",34.68,35.38,34.68,0,0,0
#115,ABI,12-11-2020,35.08,-0.20,-0.57%,34.88,"1,006",34.68,35.28,34.68,0,100,0
#116,ABI,11-11-2020,34.98,0.10,0.28%,35.08,"1,910",35.38,36.07,35.08,0,"1,200",0
#117,ABI,10-11-2020,34.49,0.50,1.44%,34.98,"18,620",35.38,36.37,34.49,0,"1,800",0
#118,ABI,09-11-2020,34.09,0.40,1.16%,34.49,"34,100",34.19,34.49,34.09,0,600,0
#119,ABI,06-11-2020,34.68,-0.59,-1.71%,34.09,"16,700",33.99,34.49,30.52,0,100,0
#120,ABI,05-11-2020,34.39,0.30,0.86%,34.68,"3,814",34.29,34.68,33.79,0,600,0
#121,ABI,04-11-2020,34.68,-0.30,-0.86%,34.39,"36,224",34.29,34.88,34.09,0,800,"6,000"
#122,ABI,03-11-2020,34.49,0.20,0.57%,34.68,"10,301",34.68,35.08,34.19,0,100,0
#123,ABI,02-11-2020,34.68,-0.20,-0.57%,34.49,"13,200",34.68,35.58,34.49,0,"1,500",0
#124,ABI,30-10-2020,34.59,0.10,0.29%,34.68,"25,507",35.38,37.56,33.99,0,"2,600",0
#125,ABI,29-10-2020,34.68,-0.10,-0.29%,34.59,"6,000",35.38,35.38,33.89,0,"1,300",0
#126,ABI,28-10-2020,34.19,0.50,1.45%,34.68,"20,180",33.79,36.17,33.79,0,"2,700",0
#127,ABI,27-10-2020,34.98,-0.79,-2.27%,34.19,"9,740",35.08,35.68,34.19,0,200,0
#128,ABI,26-10-2020,35.87,-0.89,-2.49%,34.98,"21,810",35.87,36.27,34.98,0,100,0
#129,ABI,23-10-2020,35.68,0.20,0.56%,35.87,"20,900",36.17,36.67,35.87,0,"4,000",0
#130,ABI,22-10-2020,36.07,-0.40,-1.10%,35.68,"36,877",36.07,36.27,35.68,0,"11,800",500
#131,ABI,21-10-2020,36.86,-0.79,-2.15%,36.07,"22,360",37.06,37.56,35.87,0,"7,900",0
#132,ABI,20-10-2020,37.16,-0.30,-0.80%,36.86,"4,600",37.16,37.66,35.68,0,900,0
#133,ABI,19-10-2020,36.67,0.50,1.35%,37.16,"4,800",36.67,38.65,36.67,0,900,0
#134,ABI,16-10-2020,36.57,0.10,0.27%,36.67,"49,520",37.06,39.14,35.68,0,"10,400",0
#135,ABI,15-10-2020,36.77,-0.20,-0.54%,36.57,"37,628",36.67,37.66,35.97,0,"10,400",0
#136,ABI,14-10-2020,37.26,-0.50,-1.33%,36.77,"9,100",37.16,37.16,36.47,0,"5,700",0
#137,ABI,13-10-2020,37.16,0.10,0.27%,37.26,"10,600",37.56,37.56,35.77,0,"16,100",0
#138,ABI,12-10-2020,37.46,-0.30,-0.79%,37.16,"24,865",37.86,38.15,37.16,0,"16,100",0
#139,ABI,09-10-2020,37.86,-0.40,-1.05%,37.46,"18,820",38.45,38.65,37.46,0,"11,900",0
#140,ABI,08-10-2020,38.55,-0.69,-1.80%,37.86,"29,600",39.44,39.54,37.86,0,"24,600",0
#141,ABI,07-10-2020,38.15,0.40,1.04%,38.55,"43,001",38.65,39.54,38.05,0,"25,200","4,300"
#142,ABI,06-10-2020,35.68,2.48,6.94%,38.15,"13,920",36.86,39.64,36.86,0,"7,300","2,000"
#143,ABI,05-10-2020,34.68,0.99,2.86%,35.68,"11,720",36.67,36.67,35.18,0,"6,300","2,000"
#144,ABI,02-10-2020,34.68,0,0%,34.68,"14,900",35.18,38.55,34.29,0,"2,800",0
#145,ABI,01-10-2020,33.79,0.89,2.64%,34.68,"31,329",34.49,35.18,33.69,0,"17,400",0
#146,ABI,30-09-2020,33.10,0.69,2.10%,33.79,"11,910",33.20,34.59,33.10,0,"6,800",0
#147,ABI,29-09-2020,32.80,0.30,0.91%,33.10,"7,412",33.30,33.40,32.80,0,800,0
#148,ABI,28-09-2020,32.70,0.10,0.30%,32.80,"9,622",33.30,33.40,32.70,0,700,0
#149,ABI,25-09-2020,32.70,0,0%,32.70,"5,700",32.50,32.90,32.50,0,200,0
#150,ABI,24-09-2020,33.00,-0.30,-0.90%,32.70,"10,800",33.10,33.10,32.70,0,"3,000",0
#151,ABI,23-09-2020,32.70,0.30,0.91%,33.00,"3,310",33.40,33.40,32.60,0,"2,400",0
#152,ABI,22-09-2020,32.90,-0.20,-0.60%,32.70,"15,600",33.00,33.00,32.31,0,"9,100",0
#153,ABI,21-09-2020,32.50,0.40,1.22%,32.90,"15,220",32.70,33.69,32.21,0,"11,800",0
#154,ABI,18-09-2020,32.41,0.10,0.31%,32.50,810,32.70,33.40,32.50,0,300,0
#155,ABI,17-09-2020,32.70,-0.30,-0.91%,32.41,"28,200",32.41,32.60,31.71,0,100,0
#156,ABI,16-09-2020,32.70,0,0%,32.70,"1,605",33.20,33.20,32.50,0,202,0
#157,ABI,15-09-2020,32.70,0,0%,32.70,"7,710",33.40,33.40,32.50,0,100,0
#158,ABI,14-09-2020,32.70,0,0%,32.70,"10,100",33.40,33.40,32.41,0,200,0
#159,ABI,11-09-2020,32.41,0.30,0.92%,32.70,800,33.50,33.50,32.31,0,200,0
#160,ABI,10-09-2020,33.30,-0.89,-2.68%,32.41,"11,600",33.50,33.50,32.31,0,400,0
#161,ABI,09-09-2020,33.59,-0.30,-0.89%,33.30,"13,230",33.59,34.09,32.60,0,"1,800",0
#162,ABI,08-09-2020,32.70,0.89,2.73%,33.59,"3,100",33.20,35.08,32.50,0,"1,800",0
#163,ABI,07-09-2020,33.10,-0.40,-1.20%,32.70,"11,300",33.00,33.69,32.21,0,"2,400",0
#164,ABI,04-09-2020,32.21,0.89,2.77%,33.10,"24,500",32.21,33.10,32.01,0,"5,900",0
#165,ABI,03-09-2020,32.50,-0.30,-0.91%,32.21,"15,113",32.50,33.20,32.21,0,"5,200",0
#166,ABI,01-09-2020,32.60,-0.10,-0.30%,32.50,"11,200",31.81,32.50,31.71,0,400,0
#167,ABI,31-08-2020,32.41,0.20,0.61%,32.60,"17,200",33.50,33.50,31.32,0,600,0
#168,ABI,28-08-2020,32.60,-0.20,-0.61%,32.41,"7,500",32.60,34.29,32.01,0,"1,600",0
#169,ABI,27-08-2020,31.12,1.49,4.78%,32.60,"19,626",31.61,32.60,31.51,0,"6,400",400
#170,ABI,26-08-2020,31.51,-0.40,-1.26%,31.12,"4,900",31.22,31.32,31.12,0,0,0
#171,ABI,25-08-2020,31.51,0,0%,31.51,"7,400",31.91,31.91,31.22,0,100,0
#172,ABI,24-08-2020,31.02,0.50,1.60%,31.51,"46,790",31.22,32.21,31.22,0,"8,900",0
#173,ABI,21-08-2020,30.62,0.40,1.29%,31.02,"27,700",30.72,34.68,30.03,0,"11,400",0
#174,ABI,20-08-2020,30.72,-0.10,-0.32%,30.62,"11,450",30.72,30.82,30.62,0,"1,100",0
#175,ABI,19-08-2020,30.72,0,0%,30.72,"14,720",30.72,30.82,30.52,0,"1,100","4,000"
#176,ABI,18-08-2020,30.62,0.10,0.32%,30.72,"5,900",30.62,31.02,30.62,0,"1,800",0
#177,ABI,17-08-2020,30.82,-0.20,-0.64%,30.62,"9,130",30.62,30.72,30.52,0,0,0
#178,ABI,14-08-2020,30.82,0,0%,30.82,"21,700",30.92,30.92,30.72,0,"2,600",0
#179,ABI,13-08-2020,30.92,-0.10,-0.32%,30.82,"18,510",31.22,31.22,30.72,0,0,0
#180,ABI,12-08-2020,30.82,0.10,0.32%,30.92,"27,300",31.32,31.32,30.72,0,100,0
#181,ABI,11-08-2020,30.72,0.10,0.32%,30.82,"15,710",31.61,31.61,30.72,0,400,0
#182,ABI,10-08-2020,31.02,-0.30,-0.96%,30.72,"31,039",30.72,31.02,30.62,0,0,0
#183,ABI,07-08-2020,31.32,-0.30,-0.95%,31.02,"12,910",31.61,31.61,30.62,0,100,0
#184,ABI,06-08-2020,31.51,-0.20,-0.63%,31.32,"53,200",31.71,32.21,31.32,0,"1,100",0
#185,ABI,05-08-2020,30.72,0.79,2.58%,31.51,"13,600",31.71,32.70,30.72,0,"1,600",0
#186,ABI,04-08-2020,29.73,0.99,3.33%,30.72,"28,440",29.93,34.19,25.27,800,"1,600",0
#187,ABI,03-08-2020,29.53,0.20,0.67%,29.73,"34,100",29.73,29.93,29.53,0,0,0
#188,ABI,31-07-2020,29.83,-0.30,-1.00%,29.53,"23,400",30.13,30.13,29.53,0,100,0
#189,ABI,30-07-2020,29.93,-0.10,-0.33%,29.83,"30,500",30.03,30.23,29.83,0,"3,500",0
#190,ABI,29-07-2020,30.92,-0.99,-3.21%,29.93,"31,300",32.60,32.60,29.73,0,100,0
#191,ABI,28-07-2020,28.99,1.93,6.67%,30.92,"24,500",29.95,32.37,29.57,0,400,0
#192,ABI,27-07-2020,31.60,-2.61,-8.26%,28.99,"45,093",28.99,31.60,28.79,0,200,0
#193,ABI,24-07-2020,32.66,-1.06,-3.25%,31.60,"70,300",32.76,32.76,30.92,0,"5,600",0
#194,ABI,23-07-2020,32.37,0.29,0.90%,32.66,"71,300",32.56,33.05,32.56,0,"5,600",0
#195,ABI,22-07-2020,32.18,0.19,0.60%,32.37,"19,100",32.66,33.34,32.37,0,"5,600",0
#196,ABI,21-07-2020,32.56,-0.39,-1.19%,32.18,"43,700",33.82,33.82,31.89,0,"5,600",0
#197,ABI,20-07-2020,33.63,-1.06,-3.16%,32.56,"41,662",33.63,34.30,31.02,0,500,0
#198,ABI,17-07-2020,31.89,1.74,5.45%,33.63,"39,553",32.08,33.72,31.98,0,"4,000",0
#199,ABI,16-07-2020,30.92,0.97,3.12%,31.89,"38,718",31.69,32.27,31.21,0,200,0
#200,ABI,15-07-2020,31.02,-0.10,-0.31%,30.92,"7,330",31.89,31.89,30.92,0,0,0
#201,ABI,14-07-2020,31.02,0,0%,31.02,"65,472",31.40,31.40,30.82,0,100,0
#202,ABI,13-07-2020,31.60,-0.58,-1.83%,31.02,"11,900",30.44,31.60,30.44,0,100,0
#203,ABI,10-07-2020,31.40,0.19,0.62%,31.60,"58,118",32.37,32.37,30.92,0,500,0
#204,ABI,09-07-2020,30.92,0.48,1.56%,31.40,"34,408",32.37,32.85,30.92,0,"1,600",0
#205,ABI,08-07-2020,27.54,3.38,12.28%,30.92,"189,807",27.54,31.50,27.54,0,700,0
#206,ABI,07-07-2020,27.63,-0.10,-0.35%,27.54,"14,400",27.15,27.54,27.15,0,0,0
#207,ABI,06-07-2020,27.44,0.19,0.70%,27.63,"22,400",27.63,27.63,27.54,0,100,0
#208,ABI,03-07-2020,27.63,-0.19,-0.70%,27.44,"19,000",27.63,27.63,27.15,0,0,0
#209,ABI,02-07-2020,27.15,0.48,1.78%,27.63,100,27.63,27.63,27.63,0,100,0
#210,ABI,01-07-2020,27.34,-0.19,-0.71%,27.15,"18,000",27.73,27.73,24.16,"5,000","5,700",0
#211,ABI,30-06-2020,26.09,1.26,4.82%,27.34,"7,110",27.44,28.89,26.67,0,"4,700",100
#212,ABI,29-06-2020,27.44,-1.35,-4.93%,26.09,"36,800",27.83,27.83,26.09,0,"11,900",600
#213,ABI,26-06-2020,27.25,0.19,0.71%,27.44,"8,340",27.73,27.73,27.34,0,"2,100",0
#214,ABI,25-06-2020,27.25,0,0%,27.25,"6,100",27.25,27.34,27.25,0,300,0
#215,ABI,24-06-2020,27.73,-0.48,-1.74%,27.25,"20,950",28.50,28.50,27.25,0,600,0
#216,ABI,23-06-2020,28.02,-0.29,-1.03%,27.73,"15,300",27.34,28.02,27.34,0,500,0
#217,ABI,22-06-2020,28.70,-0.68,-2.36%,28.02,"14,600",28.60,28.60,27.73,0,"1,100",0
#218,ABI,19-06-2020,26.86,1.84,6.83%,28.70,"25,810",27.44,28.70,26.77,0,300,0
#219,ABI,18-06-2020,27.05,-0.19,-0.71%,26.86,"12,800",27.05,27.15,26.86,0,100,"2,900"
#220,ABI,17-06-2020,27.05,0,0%,27.05,"32,900",27.54,27.54,26.57,0,100,0
#221,ABI,16-06-2020,25.90,1.16,4.48%,27.05,"17,400",28.02,28.02,26.96,0,100,0
#222,ABI,15-06-2020,27.44,-1.55,-5.63%,25.90,"28,620",26.67,27.44,25.51,0,216,0
#223,ABI,12-06-2020,28.02,-0.58,-2.07%,27.44,"42,810",28.70,28.70,26.48,0,600,0
#224,ABI,11-06-2020,28.50,-0.48,-1.70%,28.02,"28,250",28.99,29.47,27.54,0,600,0
#225,ABI,10-06-2020,28.02,0.48,1.72%,28.50,"46,656",28.02,28.99,27.73,0,100,0
#226,ABI,09-06-2020,28.99,-0.97,-3.33%,28.02,"56,544",29.86,30.44,28.02,0,300,0
#227,ABI,08-06-2020,27.05,1.93,7.14%,28.99,"118,038",27.25,29.95,27.05,0,"1,400",0
#228,ABI,05-06-2020,25.32,1.74,6.87%,27.05,"70,550",25.61,27.25,25.41,0,"3,200",0
#229,ABI,04-06-2020,24.83,0.48,1.95%,25.32,"25,000",25.61,25.61,25.03,0,"2,100",0
#230,ABI,03-06-2020,25.12,-0.29,-1.15%,24.83,"27,200",25.12,25.32,24.83,0,"10,200",0
#231,ABI,02-06-2020,25.80,-0.68,-2.62%,25.12,"47,500",26.09,26.09,24.93,0,"6,000",0
#232,ABI,01-06-2020,25.99,-0.19,-0.74%,25.80,"14,200",26.28,26.28,24.16,"65,000","1,100",0
#233,ABI,29-05-2020,25.99,0,0%,25.99,"22,300",25.99,26.09,25.32,0,100,0
#234,ABI,28-05-2020,26.28,-0.29,-1.10%,25.99,"14,910",26.28,26.28,25.99,0,200,0
#235,ABI,27-05-2020,26.48,-0.19,-0.73%,26.28,"13,990",26.77,26.77,26.28,0,200,0
#236,ABI,26-05-2020,26.28,0.19,0.74%,26.48,"28,650",26.67,26.67,25.99,0,100,0
#237,ABI,25-05-2020,25.99,0.29,1.12%,26.28,"7,100",26.67,26.67,25.90,0,200,0
#238,ABI,22-05-2020,26.38,-0.39,-1.47%,25.99,"47,310",26.67,26.77,25.99,0,200,0
#239,ABI,21-05-2020,26.77,-0.39,-1.44%,26.38,"29,860",26.96,26.96,26.09,0,100,0
#240,ABI,20-05-2020,26.57,0.19,0.73%,26.77,"26,039",26.86,26.86,26.28,0,500,0
#241,ABI,19-05-2020,25.99,0.58,2.23%,26.57,"76,300",27.25,27.63,25.90,0,400,0
#242,ABI,18-05-2020,26.09,-0.10,-0.37%,25.99,"163,820",26.38,26.86,25.61,0,100,0
#243,ABI,15-05-2020,27.05,-0.97,-3.57%,26.09,"76,900",27.73,27.73,25.99,0,100,0
#244,ABI,14-05-2020,27.25,-0.19,-0.71%,27.05,"183,700",26.77,27.83,26.77,0,"5,600","89,200"
#245,ABI,13-05-2020,26.09,1.16,4.44%,27.25,"115,830",25.80,27.92,25.51,0,"11,800",0
#246,ABI,12-05-2020,26.48,-0.39,-1.46%,26.09,"96,400",26.48,26.48,25.32,0,0,"28,600"
