STT,Ma_cty,Ngay,Gia_tham_chieu,Len_xuong,Phan_tram,Dong_cua,Khoi_luong,Mo_cua,Cao_nhat,Thap_nhat,Giao_dich_thoa_thuan,Nuoc_ngoai_mua,Nuoc_ngoai_ban
#1,000001.SS,30-04-2021,0,0,0%,"3,446.86","312,700","3,468.30","3,469.09","3,426.90",0,0,0
#2,000001.SS,29-04-2021,0,0,0%,"3,474.90","276,600","3,458.08","3,478.23","3,447.59",0,0,0
#3,000001.SS,28-04-2021,0,0,0%,"3,457.07","247,400","3,432.16","3,457.07","3,423.33",0,0,0
#4,000001.SS,27-04-2021,0,0,0%,"3,442.61","253,000","3,440.09","3,443.85","3,417.26",0,0,0
#5,000001.SS,26-04-2021,0,0,0%,"3,441.17","277,000","3,484.11","3,497.12","3,438.57",0,0,0
#6,000001.SS,23-04-2021,0,0,0%,"3,474.17","249,400","3,462.09","3,482.36","3,456.33",0,0,0
#7,000001.SS,22-04-2021,0,0,0%,"3,465.11","251,100","3,482.83","3,485.36","3,456.32",0,0,0
#8,000001.SS,21-04-2021,0,0,0%,"3,472.93","253,800","3,456.30","3,481.25","3,450.11",0,0,0
#9,000001.SS,20-04-2021,0,0,0%,"3,472.94","285,300","3,467.15","3,494.30","3,463.46",0,0,0
#10,000001.SS,19-04-2021,0,0,0%,"3,477.55","302,700","3,427.55","3,479.01","3,414.36",0,0,0
#11,000001.SS,16-04-2021,0,0,0%,"3,426.62","258,600","3,407.19","3,432.63","3,394.13",0,0,0
#12,000001.SS,15-04-2021,0,0,0%,"3,398.99","234,000","3,409.61","3,409.61","3,373.09",0,0,0
#13,000001.SS,14-04-2021,0,0,0%,"3,416.72","233,200","3,397.02","3,420.03","3,392.98",0,0,0
#14,000001.SS,13-04-2021,0,0,0%,"3,396.47","270,600","3,411.29","3,425.39","3,387.90",0,0,0
#15,000001.SS,12-04-2021,0,0,0%,"3,412.95","309,600","3,445.97","3,456.16","3,403.90",0,0,0
#16,000001.SS,09-04-2021,0,0,0%,"3,450.68","280,100","3,475.44","3,475.45","3,442.14",0,0,0
#17,000001.SS,08-04-2021,0,0,0%,"3,482.55","331,800","3,467.49","3,495.91","3,459.32",0,0,0
#18,000001.SS,07-04-2021,0,0,0%,"3,479.63","295,800","3,483.42","3,483.42","3,453.19",0,0,0
#19,000001.SS,06-04-2021,0,0,0%,"3,482.97","234,700","3,491.63","3,493.28","3,471.76",0,0,0
#20,000001.SS,02-04-2021,0,0,0%,"3,484.39","262,700","3,472.63","3,487.59","3,462.83",0,0,0
#21,000001.SS,01-04-2021,0,0,0%,"3,466.33","275,200","3,444.81","3,470.03","3,438.83",0,0,0
#22,000001.SS,31-03-2021,0,0,0%,"3,441.91","283,000","3,452.21","3,452.21","3,420.83",0,0,0
#23,000001.SS,30-03-2021,0,0,0%,"3,456.68","285,400","3,432.53","3,457.63","3,423.32",0,0,0
#24,000001.SS,29-03-2021,0,0,0%,"3,435.30","284,800","3,429.63","3,449.83","3,409.89",0,0,0
#25,000001.SS,26-03-2021,0,0,0%,"3,418.33","274,600","3,373.32","3,423.22","3,373.32",0,0,0
#26,000001.SS,25-03-2021,0,0,0%,"3,363.59","270,700","3,355.07","3,382.23","3,344.97",0,0,0
#27,000001.SS,24-03-2021,0,0,0%,"3,367.06","317,400","3,394.13","3,415.29","3,362.18",0,0,0
#28,000001.SS,23-03-2021,0,0,0%,"3,411.51","326,400","3,445.34","3,445.42","3,390.05",0,0,0
#29,000001.SS,22-03-2021,0,0,0%,"3,443.44","312,600","3,406.12","3,443.66","3,404.23",0,0,0
#30,000001.SS,19-03-2021,0,0,0%,"3,404.66","309,200","3,423.87","3,439.52","3,389.29",0,0,0
#31,000001.SS,18-03-2021,0,0,0%,"3,463.07","284,400","3,449.64","3,478.15","3,449.38",0,0,0
#32,000001.SS,17-03-2021,0,0,0%,"3,445.55","280,100","3,435.73","3,454.06","3,410.28",0,0,0
#33,000001.SS,16-03-2021,0,0,0%,"3,446.73","316,700","3,424.65","3,448.88","3,406.18",0,0,0
#34,000001.SS,15-03-2021,0,0,0%,"3,419.95","367,800","3,441.88","3,457.49","3,392.51",0,0,0
#35,000001.SS,12-03-2021,0,0,0%,"3,453.08","358,000","3,447.20","3,454.51","3,417.24",0,0,0
#36,000001.SS,11-03-2021,0,0,0%,"3,436.83","322,100","3,369.90","3,436.83","3,369.90",0,0,0
#37,000001.SS,10-03-2021,0,0,0%,"3,357.74","299,700","3,389.84","3,397.03","3,354.82",0,0,0
#38,000001.SS,09-03-2021,0,0,0%,"3,359.29","407,700","3,415.34","3,429.15","3,328.31",0,0,0
#39,000001.SS,08-03-2021,0,0,0%,"3,421.41","387,000","3,524.98","3,542.30","3,421.22",0,0,0
#40,000001.SS,05-03-2021,0,0,0%,"3,501.99","356,400","3,463.31","3,523.57","3,456.67",0,0,0
#41,000001.SS,04-03-2021,0,0,0%,"3,503.49","393,600","3,546.64","3,552.20","3,487.38",0,0,0
#42,000001.SS,03-03-2021,0,0,0%,"3,576.90","347,700","3,500.16","3,577.62","3,498.72",0,0,0
#43,000001.SS,02-03-2021,0,0,0%,"3,508.59","339,800","3,566.85","3,566.85","3,485.36",0,0,0
#44,000001.SS,01-03-2021,0,0,0%,"3,551.40","315,500","3,531.48","3,552.57","3,511.99",0,0,0
#45,000001.SS,26-02-2021,0,0,0%,"3,509.08","333,300","3,514.56","3,550.41","3,500.70",0,0,0
#46,000001.SS,25-02-2021,0,0,0%,"3,585.05","366,200","3,595.54","3,608.56","3,568.47",0,0,0
#47,000001.SS,24-02-2021,0,0,0%,"3,564.08","362,200","3,638.94","3,645.65","3,531.59",0,0,0
#48,000001.SS,23-02-2021,0,0,0%,"3,636.36","398,900","3,617.70","3,672.15","3,617.70",0,0,0
#49,000001.SS,22-02-2021,0,0,0%,"3,642.44","488,800","3,707.19","3,717.27","3,642.44",0,0,0
#50,000001.SS,19-02-2021,0,0,0%,"3,696.17","361,100","3,661.78","3,699.65","3,634.01",0,0,0
#51,000001.SS,18-02-2021,0,0,0%,"3,675.36","340,300","3,721.09","3,731.69","3,663.66",0,0,0
#52,000001.SS,10-02-2021,0,0,0%,"3,655.09","257,900","3,612.61","3,662.77","3,612.50",0,0,0
#53,000001.SS,09-02-2021,0,0,0%,"3,603.49","253,800","3,539.77","3,604.01","3,528.68",0,0,0
#54,000001.SS,08-02-2021,0,0,0%,"3,532.45","249,800","3,504.56","3,542.21","3,492.13",0,0,0
#55,000001.SS,05-02-2021,0,0,0%,"3,496.33","290,100","3,509.49","3,536.54","3,492.96",0,0,0
#56,000001.SS,04-02-2021,0,0,0%,"3,501.86","298,800","3,503.78","3,524.72","3,465.77",0,0,0
#57,000001.SS,03-02-2021,0,0,0%,"3,517.31","297,400","3,531.15","3,544.01","3,508.51",0,0,0
#58,000001.SS,02-02-2021,0,0,0%,"3,533.69","264,500","3,510.81","3,535.50","3,495.57",0,0,0
#59,000001.SS,01-02-2021,0,0,0%,"3,505.28","277,600","3,477.17","3,506.39","3,469.88",0,0,0
#60,000001.SS,29-01-2021,0,0,0%,"3,483.07","293,700","3,521.72","3,531.60","3,446.55",0,0,0
#61,000001.SS,28-01-2021,0,0,0%,"3,505.18","270,900","3,534.67","3,549.54","3,496.88",0,0,0
#62,000001.SS,27-01-2021,0,0,0%,"3,573.34","264,100","3,567.55","3,578.80","3,546.49",0,0,0
#63,000001.SS,26-01-2021,0,0,0%,"3,569.43","278,100","3,610.97","3,610.97","3,564.74",0,0,0
#64,000001.SS,25-01-2021,0,0,0%,"3,624.24","327,300","3,605.36","3,637.10","3,591.02",0,0,0
#65,000001.SS,22-01-2021,0,0,0%,"3,606.75","324,500","3,616.54","3,616.54","3,585.03",0,0,0
#66,000001.SS,21-01-2021,0,0,0%,"3,621.26","327,500","3,590.93","3,636.24","3,585.80",0,0,0
#67,000001.SS,20-01-2021,0,0,0%,"3,583.09","272,300","3,564.12","3,589.96","3,556.44",0,0,0
#68,000001.SS,19-01-2021,0,0,0%,"3,566.38","323,400","3,596.36","3,603.15","3,553.02",0,0,0
#69,000001.SS,18-01-2021,0,0,0%,"3,596.22","301,700","3,554.80","3,608.77","3,544.26",0,0,0
#70,000001.SS,15-01-2021,0,0,0%,"3,566.38","324,600","3,566.28","3,589.27","3,533.79",0,0,0
#71,000001.SS,14-01-2021,0,0,0%,"3,565.91","347,700","3,584.93","3,599.06","3,559.60",0,0,0
#72,000001.SS,13-01-2021,0,0,0%,"3,598.65","388,100","3,613.28","3,622.35","3,575.59",0,0,0
#73,000001.SS,12-01-2021,0,0,0%,"3,608.34","323,400","3,518.01","3,608.34","3,517.47",0,0,0
#74,000001.SS,11-01-2021,0,0,0%,"3,531.50","362,500","3,571.32","3,597.70","3,516.99",0,0,0
#75,000001.SS,08-01-2021,0,0,0%,"3,570.11","345,600","3,577.69","3,588.06","3,544.89",0,0,0
#76,000001.SS,07-01-2021,0,0,0%,"3,576.21","405,300","3,552.91","3,576.21","3,526.62",0,0,0
#77,000001.SS,06-01-2021,0,0,0%,"3,550.88","370,200","3,530.91","3,556.80","3,513.13",0,0,0
#78,000001.SS,05-01-2021,0,0,0%,"3,528.68","408,000","3,492.19","3,528.68","3,484.72",0,0,0
#79,000001.SS,04-01-2021,0,0,0%,"3,502.96","380,800","3,474.68","3,511.66","3,457.21",0,0,0
#80,000001.SS,31-12-2020,0,0,0%,"3,473.07","335,700","3,419.73","3,474.92","3,419.73",0,0,0
#81,000001.SS,30-12-2020,0,0,0%,"3,414.45","291,000","3,375.01","3,414.45","3,374.42",0,0,0
#82,000001.SS,29-12-2020,0,0,0%,"3,379.04","311,800","3,399.29","3,407.09","3,376.09",0,0,0
#83,000001.SS,28-12-2020,0,0,0%,"3,397.28","316,200","3,396.36","3,412.52","3,383.65",0,0,0
#84,000001.SS,25-12-2020,0,0,0%,"3,396.56","294,500","3,351.79","3,397.01","3,348.34",0,0,0
#85,000001.SS,24-12-2020,0,0,0%,"3,363.11","275,000","3,382.19","3,394.07","3,354.02",0,0,0
#86,000001.SS,23-12-2020,0,0,0%,"3,382.32","299,500","3,362.47","3,394.21","3,360.20",0,0,0
#87,000001.SS,22-12-2020,0,0,0%,"3,356.78","323,000","3,410.97","3,415.75","3,353.86",0,0,0
#88,000001.SS,21-12-2020,0,0,0%,"3,420.57","283,800","3,394.40","3,423.61","3,381.12",0,0,0
#89,000001.SS,18-12-2020,0,0,0%,"3,394.90","281,000","3,400.49","3,413.81","3,382.75",0,0,0
#90,000001.SS,17-12-2020,0,0,0%,"3,404.87","275,500","3,367.28","3,406.16","3,354.01",0,0,0
#91,000001.SS,16-12-2020,0,0,0%,"3,366.98","220,800","3,371.26","3,378.66","3,359.17",0,0,0
#92,000001.SS,15-12-2020,0,0,0%,"3,367.23","225,700","3,366.58","3,373.56","3,348.42",0,0,0
#93,000001.SS,14-12-2020,0,0,0%,"3,369.12","239,800","3,349.53","3,371.13","3,338.63",0,0,0
#94,000001.SS,11-12-2020,0,0,0%,"3,347.19","298,600","3,381.01","3,383.18","3,325.17",0,0,0
#95,000001.SS,10-12-2020,0,0,0%,"3,373.28","247,300","3,365.73","3,384.89","3,357.75",0,0,0
#96,000001.SS,09-12-2020,0,0,0%,"3,371.96","260,700","3,416.08","3,422.54","3,371.92",0,0,0
#97,000001.SS,08-12-2020,0,0,0%,"3,410.18","226,900","3,417.69","3,428.66","3,403.03",0,0,0
#98,000001.SS,07-12-2020,0,0,0%,"3,416.60","254,500","3,446.65","3,449.58","3,414.31",0,0,0
#99,000001.SS,04-12-2020,0,0,0%,"3,444.58","256,300","3,436.73","3,448.40","3,417.05",0,0,0
#100,000001.SS,03-12-2020,0,0,0%,"3,442.14","298,500","3,448.54","3,452.16","3,428.80",0,0,0
#101,000001.SS,02-12-2020,0,0,0%,"3,449.38","312,800","3,453.52","3,465.73","3,435.87",0,0,0
#102,000001.SS,01-12-2020,0,0,0%,"3,451.94","316,200","3,388.99","3,457.64","3,386.91",0,0,0
#103,000001.SS,30-11-2020,0,0,0%,"3,391.76","385,000","3,418.16","3,456.74","3,391.76",0,0,0
#104,000001.SS,27-11-2020,0,0,0%,"3,408.31","280,600","3,373.84","3,408.31","3,364.49",0,0,0
#105,000001.SS,26-11-2020,0,0,0%,"3,369.73","255,900","3,360.06","3,371.45","3,344.28",0,0,0
#106,000001.SS,25-11-2020,0,0,0%,"3,362.33","322,100","3,417.51","3,423.49","3,362.33",0,0,0
#107,000001.SS,24-11-2020,0,0,0%,"3,402.82","301,000","3,407.41","3,413.93","3,396.24",0,0,0
#108,000001.SS,23-11-2020,0,0,0%,"3,414.49","373,900","3,384.10","3,431.65","3,377.99",0,0,0
#109,000001.SS,20-11-2020,0,0,0%,"3,377.73","261,300","3,359.60","3,380.15","3,356.31",0,0,0
#110,000001.SS,19-11-2020,0,0,0%,"3,363.09","253,300","3,339.09","3,367.33","3,330.45",0,0,0
#111,000001.SS,18-11-2020,0,0,0%,"3,347.30","287,500","3,337.33","3,358.89","3,333.99",0,0,0
#112,000001.SS,17-11-2020,0,0,0%,"3,339.90","283,600","3,347.15","3,347.70","3,323.95",0,0,0
#113,000001.SS,16-11-2020,0,0,0%,"3,346.97","279,600","3,325.62","3,346.97","3,313.65",0,0,0
#114,000001.SS,13-11-2020,0,0,0%,"3,310.10","227,900","3,327.23","3,327.23","3,291.64",0,0,0
#115,000001.SS,12-11-2020,0,0,0%,"3,338.68","216,500","3,344.46","3,350.28","3,329.49",0,0,0
#116,000001.SS,11-11-2020,0,0,0%,"3,342.20","271,200","3,354.02","3,365.84","3,339.04",0,0,0
#117,000001.SS,10-11-2020,0,0,0%,"3,360.15","278,700","3,387.62","3,387.62","3,346.17",0,0,0
#118,000001.SS,09-11-2020,0,0,0%,"3,373.73","310,200","3,329.43","3,380.82","3,329.43",0,0,0
#119,000001.SS,06-11-2020,0,0,0%,"3,312.16","234,900","3,326.47","3,326.47","3,292.15",0,0,0
#120,000001.SS,05-11-2020,0,0,0%,"3,320.13","226,800","3,305.58","3,320.41","3,291.60",0,0,0
#121,000001.SS,04-11-2020,0,0,0%,"3,277.44","188,500","3,273.43","3,286.62","3,254.11",0,0,0
#122,000001.SS,03-11-2020,0,0,0%,"3,271.07","215,300","3,239.81","3,278.38","3,237.85",0,0,0
#123,000001.SS,02-11-2020,0,0,0%,"3,225.12","226,800","3,228.72","3,242.80","3,209.91",0,0,0
#124,000001.SS,30-10-2020,0,0,0%,"3,224.53","230,200","3,278.63","3,279.86","3,219.42",0,0,0
#125,000001.SS,29-10-2020,0,0,0%,"3,272.73","184,700","3,235.76","3,289.77","3,231.12",0,0,0
#126,000001.SS,28-10-2020,0,0,0%,"3,269.24","173,200","3,256.22","3,275.87","3,238.38",0,0,0
#127,000001.SS,27-10-2020,0,0,0%,"3,254.32","149,100","3,240.74","3,258.34","3,235.54",0,0,0
#128,000001.SS,26-10-2020,0,0,0%,"3,251.12","167,700","3,258.70","3,264.45","3,226.60",0,0,0
#129,000001.SS,23-10-2020,0,0,0%,"3,278","174,200","3,308.16","3,326.05","3,276.62",0,0,0
#130,000001.SS,22-10-2020,0,0,0%,"3,312.50","165,900","3,315.82","3,320.88","3,281.37",0,0,0
#131,000001.SS,21-10-2020,0,0,0%,"3,325.02","177,600","3,332.15","3,332.15","3,304.17",0,0,0
#132,000001.SS,20-10-2020,0,0,0%,"3,328.10","165,100","3,307.15","3,328.10","3,293.77",0,0,0
#133,000001.SS,19-10-2020,0,0,0%,"3,312.67","212,300","3,351.10","3,371.09","3,307.84",0,0,0
#134,000001.SS,16-10-2020,0,0,0%,"3,336.36","194,300","3,334.46","3,348.95","3,319.11",0,0,0
#135,000001.SS,15-10-2020,0,0,0%,"3,332.18","191,000","3,342.92","3,354.58","3,330",0,0,0
#136,000001.SS,14-10-2020,0,0,0%,"3,340.78","198,700","3,353.63","3,353.63","3,332.96",0,0,0
#137,000001.SS,13-10-2020,0,0,0%,"3,359.75","204,900","3,353.12","3,361.83","3,334.50",0,0,0
#138,000001.SS,12-10-2020,0,0,0%,"3,358.47","259,600","3,287.33","3,359.15","3,286.11",0,0,0
#139,000001.SS,09-10-2020,0,0,0%,"3,272.08","188,300","3,262.61","3,280.51","3,260.19",0,0,0
#140,000001.SS,30-09-2020,0,0,0%,"3,218.05","153,500","3,232.71","3,244.91","3,202.34",0,0,0
#141,000001.SS,29-09-2020,0,0,0%,"3,224.36","151,300","3,231.85","3,242.79","3,219.79",0,0,0
#142,000001.SS,28-09-2020,0,0,0%,"3,217.53","156,000","3,224.98","3,238.18","3,210.89",0,0,0
#143,000001.SS,25-09-2020,0,0,0%,"3,219.42","164,800","3,234.37","3,239.47","3,208.03",0,0,0
#144,000001.SS,24-09-2020,0,0,0%,"3,223.18","206,700","3,262.88","3,265.34","3,221.24",0,0,0
#145,000001.SS,23-09-2020,0,0,0%,"3,279.71","169,200","3,278.84","3,289.76","3,264.89",0,0,0
#146,000001.SS,22-09-2020,0,0,0%,"3,274.30","214,000","3,290.67","3,320.23","3,265.70",0,0,0
#147,000001.SS,21-09-2020,"3,338.09",0,0%,"3,316.94","216,500","3,348.90","3,350.59","3,313.07",0,0,0
#148,000001.SS,18-09-2020,"3,270.44",0,0%,"3,338.09","256,300","3,270.91","3,338.32","3,268.53",0,0,0
#149,000001.SS,17-09-2020,"3,283.92",0,0%,"3,270.44","202,900","3,277.32","3,290.41","3,248.50",0,0,0
#150,000001.SS,16-09-2020,"3,295.68",0,0%,"3,283.92","200,400","3,293.17","3,302.46","3,271.07",0,0,0
#151,000001.SS,15-09-2020,"3,278.81",0,0%,"3,295.68","197,700","3,277.13","3,297.69","3,263.75",0,0,0
#152,000001.SS,14-09-2020,"3,260.35",0,0%,"3,278.81","213,900","3,275.92","3,283.53","3,261.15",0,0,0
#153,000001.SS,11-09-2020,"3,234.82",0,0%,"3,260.35","221,700","3,225.78","3,262.50","3,220.54",0,0,0
#154,000001.SS,10-09-2020,"3,277.85",0,0%,"3,234.82","312,500","3,282.23","3,285.47","3,227.64",0,0,0
#155,000001.SS,09-09-2020,"3,286.49",0,0%,"3,254.63","351,500","3,281","3,289.61","3,238.56",0,0,0
#156,000001.SS,08-09-2020,"3,300.37",0,0%,"3,316.42","271,100","3,301.22","3,324.39","3,276.44",0,0,0
#157,000001.SS,07-09-2020,"3,356.64",0,0%,"3,292.59","260,600","3,349.92","3,368.25","3,285.63",0,0,0
#158,000001.SS,04-09-2020,"3,340.71",0,0%,"3,355.37","221,600","3,336.41","3,360.11","3,328.55",0,0,0
#159,000001.SS,03-09-2020,"3,397.94",0,0%,"3,384.98","255,300","3,404.03","3,425.63","3,374.26",0,0,0
#160,000001.SS,02-09-2020,0,0,0%,"3,404.80","261,500","3,420.47","3,421.40","3,377.21",0,0,0
#161,000001.SS,01-09-2020,"3,391.77",0,0%,"3,410.61","247,000","3,389.74","3,410.61","3,381.71",0,0,0
#162,000001.SS,31-08-2020,"3,425.62",0,0%,"3,395.68","323,500","3,416.55","3,442.74","3,395.47",0,0,0
#163,000001.SS,28-08-2020,"3,342.84",0,0%,"3,403.81","271,300","3,346.29","3,405.88","3,339.65",0,0,0
#164,000001.SS,27-08-2020,"3,322.66",0,0%,"3,350.11","237,100","3,333.49","3,351.83","3,312.99",0,0,0
#165,000001.SS,26-08-2020,"3,364.87",0,0%,"3,329.74","294,500","3,371.81","3,382.60","3,320.14",0,0,0
#166,000001.SS,25-08-2020,"3,398.97",0,0%,"3,373.58","277,100","3,392.88","3,408.87","3,364.16",0,0,0
#167,000001.SS,24-08-2020,"3,384.25",0,0%,"3,385.64","266,200","3,391.11","3,396.57","3,368.03",0,0,0
#168,000001.SS,21-08-2020,"3,384.31",0,0%,"3,380.68","287,500","3,380.23","3,393.92","3,358",0,0,0
#169,000001.SS,20-08-2020,"3,384.26",0,0%,"3,363.90","335,600","3,385.97","3,394.56","3,352.78",0,0,0
#170,000001.SS,19-08-2020,"3,443.16",0,0%,"3,408.13","405,700","3,444.56","3,454.46","3,406.16",0,0,0
#171,000001.SS,18-08-2020,"3,438.80",0,0%,"3,451.09","380,700","3,441.93","3,456.72","3,432.64",0,0,0
#172,000001.SS,17-08-2020,"3,360.10",0,0%,"3,438.80","434,600","3,373.90","3,450.90","3,369.37",0,0,0
#173,000001.SS,14-08-2020,"3,320.73",0,0%,"3,360.10","306,000","3,315.67","3,362.03","3,302.74",0,0,0
#174,000001.SS,13-08-2020,"3,319.27",0,0%,"3,320.73","324,300","3,328.18","3,338.15","3,309.46",0,0,0
#175,000001.SS,12-08-2020,"3,327.49",0,0%,"3,319.27","378,300","3,327.49","3,335.73","3,263.26",0,0,0
#176,000001.SS,11-08-2020,"3,379.25",0,0%,"3,340.29","400,500","3,379.49","3,409.06","3,336.09",0,0,0
#177,000001.SS,10-08-2020,"3,354.04",0,0%,"3,379.25","381,400","3,341.53","3,399.93","3,335.04",0,0,0
#178,000001.SS,07-08-2020,"3,386.46",0,0%,"3,354.03","403,900","3,370.59","3,374.13","3,307.71",0,0,0
#179,000001.SS,06-08-2020,"3,377.56",0,0%,"3,386.46","415,300","3,380.76","3,392.70","3,334.33",0,0,0
#180,000001.SS,05-08-2020,"3,371.69",0,0%,"3,377.56","385,800","3,363.33","3,383.64","3,333.88",0,0,0
#181,000001.SS,04-08-2020,"3,370.94",0,0%,"3,371.69","442,300","3,376.44","3,391.07","3,352.50",0,0,0
#182,000001.SS,03-08-2020,"3,331.32",0,0%,"3,367.97","407,500","3,332.18","3,368.10","3,327.68",0,0,0
#183,000001.SS,31-07-2020,"3,296.28",0,0%,"3,310.01","353,800","3,280.80","3,333.79","3,261.61",0,0,0
#184,000001.SS,30-07-2020,0,0,0%,"3,286.82","340,700","3,299.57","3,312.45","3,282.16",0,0,0
#185,000001.SS,29-07-2020,0,0,0%,"3,294.55","324,900","3,221.99","3,294.55","3,209.99",0,0,0
#186,000001.SS,28-07-2020,0,0,0%,"3,227.96","289,400","3,226.13","3,245.30","3,208.49",0,0,0
#187,000001.SS,27-07-2020,0,0,0%,"3,205.23","299,300","3,210.39","3,221.99","3,174.66",0,0,0
#188,000001.SS,24-07-2020,0,0,0%,"3,196.77","427,100","3,310.65","3,319.13","3,184.97",0,0,0
#189,000001.SS,23-07-2020,0,0,0%,"3,325.11","407,000","3,306.15","3,336.30","3,257.83",0,0,0
#190,000001.SS,22-07-2020,0,0,0%,"3,333.16","393,300","3,315.18","3,381.98","3,311.79",0,0,0
#191,000001.SS,21-07-2020,0,0,0%,"3,320.90","359,300","3,330.55","3,336.68","3,300.57",0,0,0
#192,000001.SS,20-07-2020,0,0,0%,"3,314.15","418,600","3,243.91","3,314.15","3,220.68",0,0,0
#193,000001.SS,17-07-2020,0,0,0%,"3,214.13","359,700","3,214.40","3,252.78","3,181.27",0,0,0
#194,000001.SS,16-07-2020,0,0,0%,"3,210.10","490,600","3,356.36","3,373.53","3,209.73",0,0,0
#195,000001.SS,15-07-2020,0,0,0%,"3,361.30","492,000","3,422.08","3,432.45","3,345.75",0,0,0
#196,000001.SS,14-07-2020,0,0,0%,"3,414.62","543,200","3,435.02","3,451.22","3,366.08",0,0,0
#197,000001.SS,13-07-2020,0,0,0%,"3,443.29","558,000","3,379.39","3,458.79","3,369.04",0,0,0
#198,000001.SS,10-07-2020,0,0,0%,"3,383.32","556,100","3,418.94","3,433.11","3,372.51",0,0,0
#199,000001.SS,09-07-2020,0,0,0%,"3,450.59","620,000","3,403.48","3,456.97","3,393.64",0,0,0
#200,000001.SS,08-07-2020,0,0,0%,"3,403.44","587,100","3,337.55","3,421.53","3,327.71",0,0,0
#201,000001.SS,07-07-2020,0,0,0%,"3,345.34","657,800","3,380.95","3,407.08","3,336.24",0,0,0
#202,000001.SS,06-07-2020,0,0,0%,"3,332.88","643,900","3,187.84","3,337.27","3,187.84",0,0,0
#203,000001.SS,03-07-2020,0,0,0%,"3,152.81","458,800","3,104","3,152.81","3,104",0,0,0
#204,000001.SS,02-07-2020,0,0,0%,"3,090.57","391,100","3,023.72","3,092.44","3,021.67",0,0,0
#205,000001.SS,01-07-2020,0,0,0%,"3,025.98","273,300","2,991.18","3,026.19","2,984.98",0,0,0
#206,000001.SS,30-06-2020,0,0,0%,"2,984.67","215,000","2,965.10","2,990.82","2,965.10",0,0,0
#207,000001.SS,29-06-2020,0,0,0%,"2,961.52","220,600","2,973.08","2,977.91","2,951.77",0,0,0
#208,000001.SS,24-06-2020,0,0,0%,"2,979.55","213,200","2,972.98","2,982.94","2,971.22",0,0,0
#209,000001.SS,23-06-2020,0,0,0%,"2,970.62","225,200","2,960.89","2,972.40","2,949.85",0,0,0
#210,000001.SS,22-06-2020,0,0,0%,"2,965.27","267,900","2,966.90","2,983.44","2,959.03",0,0,0
#211,000001.SS,19-06-2020,0,0,0%,"2,967.63","264,300","2,938.79","2,973.32","2,935.82",0,0,0
#212,000001.SS,18-06-2020,0,0,0%,"2,939.32","258,700","2,929.88","2,942.90","2,920.11",0,0,0
#213,000001.SS,17-06-2020,0,0,0%,"2,935.87","234,700","2,932.67","2,936.62","2,919.04",0,0,0
#214,000001.SS,16-06-2020,0,0,0%,"2,931.75","223,300","2,912.83","2,931.78","2,909.13",0,0,0
#215,000001.SS,15-06-2020,0,0,0%,"2,890.03","243,200","2,908.28","2,922.54","2,890.03",0,0,0
#216,000001.SS,12-06-2020,0,0,0%,"2,919.74","236,000","2,876.80","2,930.25","2,872.62",0,0,0
#217,000001.SS,11-06-2020,0,0,0%,"2,920.90","233,700","2,939.79","2,952.65","2,912.19",0,0,0
#218,000001.SS,10-06-2020,0,0,0%,"2,943.75","207,900","2,951.28","2,951.33","2,934.84",0,0,0
#219,000001.SS,09-06-2020,0,0,0%,"2,956.11","209,000","2,939.53","2,957.12","2,932.94",0,0,0
#220,000001.SS,08-06-2020,0,0,0%,"2,937.77","231,100","2,941.98","2,950.07","2,934.21",0,0,0
#221,000001.SS,05-06-2020,0,0,0%,"2,930.80","217,400","2,923.19","2,930.80","2,909.12",0,0,0
#222,000001.SS,04-06-2020,0,0,0%,"2,919.25","226,600","2,931.84","2,932.97","2,910.75",0,0,0
#223,000001.SS,03-06-2020,0,0,0%,"2,923.37","255,700","2,930.39","2,942.76","2,922.66",0,0,0
#224,000001.SS,02-06-2020,0,0,0%,"2,921.40","256,100","2,916.32","2,926.36","2,909.13",0,0,0
#225,000001.SS,01-06-2020,0,0,0%,"2,915.43","260,200","2,871.96","2,917.15","2,871.96",0,0,0
#226,000001.SS,29-05-2020,0,0,0%,"2,852.35","206,800","2,835.58","2,855.38","2,829.63",0,0,0
#227,000001.SS,28-05-2020,0,0,0%,"2,846.22","207,500","2,838.21","2,861.92","2,820.15",0,0,0
#228,000001.SS,27-05-2020,0,0,0%,"2,836.80","198,100","2,847.32","2,849","2,831.93",0,0,0
#229,000001.SS,26-05-2020,0,0,0%,"2,846.55","174,600","2,827.90","2,848.34","2,825.90",0,0,0
#230,000001.SS,25-05-2020,0,0,0%,"2,817.97","172,900","2,816.24","2,821.50","2,802.47",0,0,0
#231,000001.SS,22-05-2020,0,0,0%,"2,813.76","209,100","2,863.05","2,863.05","2,808.02",0,0,0
#232,000001.SS,21-05-2020,0,0,0%,"2,867.92","203,500","2,890.72","2,891.52","2,864.21",0,0,0
#233,000001.SS,20-05-2020,0,0,0%,"2,883.74","210,500","2,896.47","2,896.47","2,876.18",0,0,0
#234,000001.SS,19-05-2020,0,0,0%,"2,898.58","197,200","2,897.69","2,900.22","2,887.58",0,0,0
#235,000001.SS,18-05-2020,0,0,0%,"2,875.42","226,000","2,872.52","2,889.98","2,862.27",0,0,0
#236,000001.SS,15-05-2020,0,0,0%,"2,868.46","189,000","2,880.71","2,884.22","2,863.37",0,0,0
