STT,Ma_cty,Ngay,Gia_tham_chieu,Len_xuong,Phan_tram,Dong_cua,Khoi_luong,Mo_cua,Cao_nhat,Thap_nhat,Giao_dich_thoa_thuan,Nuoc_ngoai_mua,Nuoc_ngoai_ban
#1,AAM,04-05-2021,10.20,0,0%,10.20,"3,300",10.20,10.30,10.10,0,100,500
#2,AAM,29-04-2021,10.70,-0.50,-4.67%,10.20,"17,300",10.65,10.70,10.20,0,0,0
#3,AAM,29-04-2021,10.70,-0.50,-4.67%,10.20,"17,300",10.65,10.70,10.20,0,0,0
#4,AAM,28-04-2021,10.50,0.20,1.90%,10.70,"4,000",10.50,10.70,10,0,0,0
#5,AAM,27-04-2021,10.85,-0.35,-3.23%,10.50,900,10.50,10.50,10.30,0,0,0
#6,AAM,26-04-2021,10.90,-0.05,-0.46%,10.85,"1,500",10.90,10.90,10.75,0,0,0
#7,AAM,23-04-2021,11,-0.10,-0.91%,10.90,"5,400",11,11,10.90,0,0,0
#8,AAM,22-04-2021,10.70,0.30,2.80%,11,"6,000",10.60,11.10,10.20,0,0,0
#9,AAM,20-04-2021,10.95,-0.25,-2.28%,10.70,"3,700",10.95,10.95,10.60,0,0,0
#10,AAM,19-04-2021,11.10,-0.15,-1.35%,10.95,"2,600",10.60,10.95,10.60,0,0,0
#11,AAM,16-04-2021,11.10,0,0%,11.10,0,11.10,11.10,11.10,0,0,0
#12,AAM,15-04-2021,11.15,-0.05,-0.45%,11.10,"3,000",10.60,11.15,10.60,0,0,0
#13,AAM,14-04-2021,11.15,0,0%,11.15,"10,200",11.15,11.15,10.55,0,0,0
#14,AAM,13-04-2021,11.15,0,0%,11.15,"11,500",11.15,11.15,11.15,0,0,0
#15,AAM,12-04-2021,11.20,-0.05,-0.45%,11.15,"14,000",11.20,11.20,11.10,0,0,0
#16,AAM,09-04-2021,11,0.20,1.82%,11.20,"3,900",11,11.20,11,0,0,0
#17,AAM,08-04-2021,10.90,0.10,0.92%,11,500,10.90,11,10.90,0,0,0
#18,AAM,07-04-2021,10.85,0.05,0.46%,10.90,"4,300",10.85,11.15,10.85,0,0,100
#19,AAM,06-04-2021,11,-0.15,-1.36%,10.85,"2,900",11,11,10.85,0,0,0
#20,AAM,05-04-2021,11,0,0%,11,700,11,11,11,0,0,0
#21,AAM,02-04-2021,11,0,0%,11,"4,900",11,11,10.50,0,100,0
#22,AAM,01-04-2021,10.70,0.30,2.80%,11,"12,000",10.80,11,10.80,0,0,0
#23,AAM,31-03-2021,11,-0.30,-2.73%,10.70,"17,300",11,11,10.65,0,0,0
#24,AAM,30-03-2021,11.10,-0.10,-0.90%,11,"3,000",11.20,11.20,11,0,0,0
#25,AAM,29-03-2021,11.10,0,0%,11.10,"5,300",11,11.20,11,0,0,0
#26,AAM,26-03-2021,11.10,0,0%,11.10,"2,000",11.10,11.10,11.10,0,0,0
#27,AAM,25-03-2021,11.10,0,0%,11.10,"6,900",11.10,11.20,11.10,0,0,0
#28,AAM,24-03-2021,11,0.10,0.91%,11.10,"1,500",10.90,11.10,10.90,0,0,0
#29,AAM,23-03-2021,11,0,0%,11,400,11,11,11,0,0,0
#30,AAM,22-03-2021,11,0,0%,11,"1,200",11,11.20,10.90,0,0,0
#31,AAM,19-03-2021,11.30,-0.30,-2.65%,11,800,11.10,11.10,11,0,0,0
#32,AAM,18-03-2021,11.30,0,0%,11.30,"2,600",11.20,11.30,11.20,0,0,0
#33,AAM,17-03-2021,0,0.10,0.89%,11.30,"5,300",11.20,11.30,10.60,0,0,0
#34,AAM,16-03-2021,11.10,0.10,0.90%,11.20,"13,100",11.10,11.20,11.10,0,0,0
#35,AAM,15-03-2021,10.80,0.30,2.78%,11.10,"6,600",10.80,11.10,10.70,0,0,0
#36,AAM,12-03-2021,11,-0.20,-1.82%,10.80,"6,200",11,11,10.80,0,0,0
#37,AAM,11-03-2021,11,0,0%,11,"2,700",11,11,11,0,0,0
#38,AAM,10-03-2021,11,0,0%,11,"2,700",11,11,11,0,0,0
#39,AAM,09-03-2021,11.30,-0.30,-2.65%,11,"2,100",11,11,11,0,0,0
#40,AAM,08-03-2021,11,0.30,2.73%,11.30,"2,600",11.20,11.50,11.20,0,0,0
#41,AAM,05-03-2021,10.85,0.15,1.38%,11,"1,300",11,11,11,0,0,0
#42,AAM,04-03-2021,11.40,-0.55,-4.82%,10.85,100,10.85,10.85,10.85,0,0,0
#43,AAM,03-03-2021,10.80,0.60,5.56%,11.40,"12,000",11.30,11.50,11.30,0,0,"3,300"
#44,AAM,02-03-2021,11.05,-0.25,-2.26%,10.80,"12,000",10.70,11,10.70,0,100,0
#45,AAM,01-03-2021,10.80,0.25,2.31%,11.05,"1,800",10.80,11.50,10.80,0,0,"1,500"
#46,AAM,26-02-2021,11.20,-0.40,-3.57%,10.80,100,10.80,10.80,10.80,0,0,0
#47,AAM,25-02-2021,11.20,0,0%,11.20,"6,600",10.75,11.30,10.75,0,0,0
#48,AAM,24-02-2021,11.30,-0.10,-0.89%,11.20,"2,800",11.30,11.30,11.20,0,100,0
#49,AAM,23-02-2021,11.20,0.10,0.89%,11.30,700,11.20,11.30,11.20,0,0,0
#50,AAM,22-02-2021,11.10,0.10,0.90%,11.20,"5,700",11.20,11.30,11.20,0,100,0
#51,AAM,19-02-2021,10.70,0.40,3.74%,11.10,"10,000",10.70,11.30,11.10,0,0,0
#52,AAM,18-02-2021,11.20,-0.50,-4.46%,10.70,300,0,10.70,10.70,0,0,0
#53,AAM,17-02-2021,11.10,0.10,0.90%,11.20,"1,200",11.10,11.20,11.10,0,0,0
#54,AAM,09-02-2021,11.35,-0.25,-2.20%,11.10,"2,600",11,11.10,11,0,0,0
#55,AAM,08-02-2021,11.35,0,0%,11.35,0,11.35,11.35,11.35,0,0,0
#56,AAM,05-02-2021,11.40,-0.05,-0.44%,11.35,500,11.40,11.40,11.35,0,0,0
#57,AAM,04-02-2021,10.95,0.45,4.11%,11.40,"1,800",10.60,11.40,10.45,0,0,10
#58,AAM,03-02-2021,10.45,0.50,4.78%,10.95,800,10.80,10.95,10.80,0,0,100
#59,AAM,02-02-2021,10.95,-0.50,-4.57%,10.45,"1,000",10.95,10.95,10.45,0,0,0
#60,AAM,01-02-2021,10.85,0.10,0.92%,10.95,900,0,10.95,10.90,0,0,0
#61,AAM,29-01-2021,10.85,0,0%,10.85,"2,200",11.50,11.50,10.85,0,0,0
#62,AAM,28-01-2021,11.65,-0.80,-6.87%,10.85,"4,500",10.90,11.60,10.85,0,0,0
#63,AAM,27-01-2021,11,0.65,5.91%,11.65,600,11.30,11.65,11.30,0,0,0
#64,AAM,26-01-2021,11.50,-0.50,-4.35%,11,600,11,11,11,0,0,100
#65,AAM,25-01-2021,11.50,0,0%,11.50,"1,100",11.50,11.50,11.05,0,0,0
#66,AAM,22-01-2021,11.50,0,0%,11.50,0,0,0,0,0,200,0
#67,AAM,21-01-2021,11.50,0,0%,11.50,"1,300",11.70,11.70,10.70,0,0,0
#68,AAM,20-01-2021,11.50,0,0%,11.50,"2,000",11.50,11.50,11,0,0,0
#69,AAM,19-01-2021,11.60,-0.10,-0.86%,11.50,"2,300",11.60,11.70,11.50,0,0,0
#70,AAM,18-01-2021,11.75,-0.15,-1.28%,11.60,700,11.75,11.75,11.60,0,0,0
#71,AAM,15-01-2021,11.70,0.05,0.43%,11.75,"6,500",11.70,11.75,11.70,0,100,0
#72,AAM,14-01-2021,11.60,0.10,0.86%,11.70,"5,000",11,11.70,11,0,0,0
#73,AAM,13-01-2021,11.50,0.10,0.87%,11.60,800,11.30,11.60,11.30,0,0,0
#74,AAM,12-01-2021,11.85,-0.35,-2.95%,11.50,"3,000",11.80,11.80,11.50,0,0,0
#75,AAM,11-01-2021,11.50,0.35,3.04%,11.85,"5,200",11.50,12.30,11.85,0,0,0
#76,AAM,08-01-2021,11.80,-0.30,-2.54%,11.50,"1,500",11.80,11.80,11.50,0,0,0
#77,AAM,07-01-2021,11.50,0.30,2.61%,11.80,"9,000",11.50,11.80,11.30,0,0,0
#78,AAM,06-01-2021,11.70,-0.20,-1.71%,11.50,"3,000",11.60,11.60,11.50,0,0,0
#79,AAM,05-01-2021,11.80,-0.10,-0.85%,11.70,"5,000",11.30,11.70,11.30,0,0,0
#80,AAM,04-01-2021,11.20,0.60,5.36%,11.80,"1,500",11.20,11.80,11.20,0,0,0
#81,AAM,31-12-2020,11.50,-0.30,-2.61%,11.20,"1,680",11.50,11.50,11.10,0,0,0
#82,AAM,30-12-2020,11.65,-0.15,-1.29%,11.50,60,11.65,11.60,11.10,0,0,0
#83,AAM,29-12-2020,11.05,0.60,5.43%,11.65,"1,440",11.05,11.70,11,0,0,0
#84,AAM,28-12-2020,11.05,0,0%,11.05,"6,240",11.05,11.05,11,0,0,0
#85,AAM,25-12-2020,11.05,0,0%,11.05,"4,440",11.05,11.05,11,0,0,0
#86,AAM,24-12-2020,11.05,0,0%,11.05,"2,040",11.05,11.05,11.05,0,0,0
#87,AAM,23-12-2020,11,0.05,0.45%,11.05,200,11.20,11.20,11.05,0,0,0
#88,AAM,22-12-2020,11,0,0%,11,"1,050",11,11.40,11,0,0,0
#89,AAM,21-12-2020,11.20,-0.20,-1.79%,11,"3,080",11.45,11.45,11,0,0,0
#90,AAM,18-12-2020,11.10,0.10,0.90%,11.20,"2,600",11.10,11.45,11.10,0,0,60
#91,AAM,17-12-2020,11.45,-0.35,-3.06%,11.10,"5,110",11,11.45,11,0,0,0
#92,AAM,16-12-2020,10.85,0.60,5.53%,11.45,"4,220",10.85,11.50,10.85,0,0,0
#93,AAM,15-12-2020,10.80,0.05,0.46%,10.85,70,10.85,10.85,10.85,0,0,0
#94,AAM,14-12-2020,11,-0.20,-1.82%,10.80,"18,490",11,11.10,10.75,0,0,0
#95,AAM,11-12-2020,11.50,-0.50,-4.35%,11,20,11.50,11.50,11,0,0,0
#96,AAM,10-12-2020,11.10,0.40,3.60%,11.50,"5,180",11.50,11.50,11.45,0,50,0
#97,AAM,09-12-2020,10.90,0.20,1.83%,11.10,"5,850",10.95,11.10,10.95,0,0,0
#98,AAM,08-12-2020,11,-0.10,-0.91%,10.90,"1,620",10.90,10.90,10.90,0,0,0
#99,AAM,07-12-2020,10.95,0.05,0.46%,11,"3,270",11,11.60,11,0,0,0
#100,AAM,04-12-2020,11.60,-0.65,-5.60%,10.95,310,11.90,11.90,10.95,0,0,0
#101,AAM,03-12-2020,10.85,0.75,6.91%,11.60,"1,620",10.85,11.60,10.85,0,0,0
#102,AAM,02-12-2020,11.50,-0.65,-5.65%,10.85,80,11,11,10.85,0,0,0
#103,AAM,01-12-2020,11.30,0.20,1.77%,11.50,60,11.50,11.50,11.10,0,0,0
#104,AAM,30-11-2020,10.85,0.45,4.15%,11.30,"5,550",11.50,11.50,11.30,0,0,0
#105,AAM,27-11-2020,11.60,-0.75,-6.47%,10.85,920,11.60,11.60,10.85,0,0,0
#106,AAM,26-11-2020,11.20,0.40,3.57%,11.60,660,11.65,11.65,11.20,0,0,0
#107,AAM,25-11-2020,10.65,0.55,5.16%,11.20,"10,020",10.65,11.35,10.45,0,0,0
#108,AAM,24-11-2020,11.15,-0.50,-4.48%,10.65,"1,020",11.05,11.10,10.60,0,0,0
#109,AAM,23-11-2020,11.30,-0.15,-1.33%,11.15,"1,480",11.70,11.70,11.15,0,0,0
#110,AAM,20-11-2020,11.25,0.05,0.44%,11.30,490,11.25,11.30,11,0,0,0
#111,AAM,19-11-2020,10.70,0.55,5.14%,11.25,"2,260",10.75,11.35,10.20,0,0,0
#112,AAM,18-11-2020,10.70,0,0%,10.70,0,10.70,10.70,10.70,0,0,0
#113,AAM,17-11-2020,10.95,-0.25,-2.28%,10.70,940,11,11.50,10.60,0,0,0
#114,AAM,16-11-2020,11.45,-0.50,-4.37%,10.95,"2,030",11.45,11.45,10.90,0,0,0
#115,AAM,13-11-2020,10.80,0.65,6.02%,11.45,40,11.45,11.45,11.45,0,0,0
#116,AAM,12-11-2020,11.35,-0.55,-4.85%,10.80,480,10.70,12,10.70,0,0,0
#117,AAM,11-11-2020,11.35,0,0%,11.35,"1,080",11.25,11.35,10.65,0,0,0
#118,AAM,10-11-2020,11.40,-0.05,-0.44%,11.35,160,11.40,11.40,10.70,0,50,0
#119,AAM,09-11-2020,11.40,0,0%,11.40,0,11.40,11.40,11.40,0,0,0
#120,AAM,06-11-2020,11.40,0,0%,11.40,0,11.40,11.40,11.40,0,0,0
#121,AAM,05-11-2020,10.80,0.60,5.56%,11.40,40,10.60,11.40,10.60,0,0,0
#122,AAM,04-11-2020,10.80,0,0%,10.80,100,10.80,10.80,10.80,0,0,0
#123,AAM,03-11-2020,10.80,0,0%,10.80,600,10.80,10.80,10.80,0,0,0
#124,AAM,02-11-2020,10.85,-0.05,-0.46%,10.80,50,10.80,10.80,10.80,0,0,0
#125,AAM,30-10-2020,10.85,0,0%,10.85,0,10.85,10.85,10.85,0,0,0
#126,AAM,29-10-2020,10.85,0,0%,10.85,30,10.85,10.85,10.85,0,0,0
#127,AAM,28-10-2020,10.85,0,0%,10.85,890,10.40,10.85,10.40,0,0,0
#128,AAM,27-10-2020,10.80,0.05,0.46%,10.85,280,10.80,11.50,10.80,0,0,0
#129,AAM,26-10-2020,11.45,-0.65,-5.68%,10.80,430,10.65,11.40,10.65,0,30,0
#130,AAM,23-10-2020,11.45,0,0%,11.45,0,11.45,11.45,11.45,0,0,0
#131,AAM,22-10-2020,11.45,0,0%,11.45,0,11.45,11.45,11.45,0,0,0
#132,AAM,21-10-2020,11,0.45,4.09%,11.45,60,11.45,11.45,11.45,0,0,0
#133,AAM,20-10-2020,11,0,0%,11,50,11.55,11.55,11,0,0,0
#134,AAM,19-10-2020,11,0,0%,11,0,0,0,0,0,0,0
#135,AAM,16-10-2020,11,0,0%,11,0,11,11,11,0,0,0
#136,AAM,15-10-2020,11.60,-0.60,-5.17%,11,"2,140",11,11,11,0,0,0
#137,AAM,14-10-2020,11.60,0,0%,11.60,0,11.60,11.60,11.60,0,0,0
#138,AAM,13-10-2020,11.60,0,0%,11.60,30,11.50,11.60,11.50,0,0,0
#139,AAM,12-10-2020,11.05,0.55,4.98%,11.60,120,11.05,11.60,11.05,0,0,0
#140,AAM,09-10-2020,11,0.05,0.45%,11.05,290,11,11.05,11,0,0,0
#141,AAM,08-10-2020,11.70,-0.70,-5.98%,11,200,11,11,11,0,0,0
#142,AAM,07-10-2020,11.30,0.40,3.54%,11.70,"2,720",11.50,11.70,11.50,0,0,0
#143,AAM,06-10-2020,11.50,-0.20,-1.74%,11.30,410,11.10,11.50,11.10,0,0,0
#144,AAM,05-10-2020,11.10,0.40,3.60%,11.50,300,11.60,11.60,11.50,0,0,0
#145,AAM,02-10-2020,11.05,0.05,0.45%,11.10,420,11.05,11.10,11.05,0,0,0
#146,AAM,01-10-2020,11.60,-0.55,-4.74%,11.05,140,10.85,11.60,10.85,0,0,0
#147,AAM,30-09-2020,11.60,0,0%,11.60,0,11.60,11.60,11.60,0,0,0
#148,AAM,29-09-2020,11.60,0,0%,11.60,"2,060",11,11.60,11,0,0,0
#149,AAM,28-09-2020,11.65,-0.05,-0.43%,11.60,190,11,11.60,11,0,0,0
#150,AAM,25-09-2020,11,0.65,5.91%,11.65,170,11.70,11.70,11.65,0,0,0
#151,AAM,24-09-2020,11,0,0%,11,250,10.65,11,10.65,0,0,0
#152,AAM,23-09-2020,11,0,0%,11,960,11,11,11,0,0,0
#153,AAM,22-09-2020,11.70,-0.70,-5.98%,11,10,11,11,11,0,0,0
#154,AAM,21-09-2020,11,0.70,6.36%,11.70,"1,530",11.40,11.70,11.20,0,0,0
#155,AAM,18-09-2020,11.60,-0.60,-5.17%,11,"1,010",11.50,11.50,11,0,0,0
#156,AAM,17-09-2020,11.75,-0.15,-1.28%,11.60,"1,120",11.60,11.70,10.95,0,0,0
#157,AAM,16-09-2020,11.55,0.20,1.73%,11.75,"2,340",11.55,12.10,11.55,0,0,0
#158,AAM,15-09-2020,11,0.55,5%,11.55,280,11,11.65,11,0,0,0
#159,AAM,14-09-2020,11.35,-0.35,-3.08%,11,"3,170",11.40,11.80,11,0,0,0
#160,AAM,11-09-2020,11.20,0.15,1.34%,11.35,750,10.85,11.40,10.85,0,0,0
#161,AAM,10-09-2020,10.85,0.35,3.23%,11.20,320,10.85,11.20,10.85,0,0,230
#162,AAM,09-09-2020,11.45,-0.60,-5.24%,10.85,10,10.85,10.85,10.85,0,0,0
#163,AAM,08-09-2020,11.20,0.25,2.23%,11.45,"1,260",11.20,11.45,10.60,0,0,0
#164,AAM,07-09-2020,11.20,0,0%,11.20,"6,150",11.20,11.50,11.20,0,0,"4,740"
#165,AAM,04-09-2020,11.10,0.10,0.90%,11.20,740,11.10,11.45,11.10,0,100,0
#166,AAM,03-09-2020,11.35,-0.25,-2.20%,11.10,"3,770",11,12.10,10.95,0,0,460
#167,AAM,01-09-2020,11.85,-0.50,-4.22%,11.35,"2,390",11.85,11.85,11.30,0,0,0
#168,AAM,31-08-2020,11.30,0.55,4.87%,11.85,"3,360",10.70,11.90,10.70,0,0,400
#169,AAM,28-08-2020,11.75,-0.45,-3.83%,11.30,960,11.50,11.50,11.30,0,0,0
#170,AAM,27-08-2020,11.05,0.70,6.33%,11.75,"1,010",10.65,11.75,10.65,0,0,0
#171,AAM,26-08-2020,11.80,-0.75,-6.36%,11.05,430,11.75,11.75,11.05,0,0,0
#172,AAM,25-08-2020,11.35,0.45,3.96%,11.80,130,11.95,11.95,11.80,0,0,0
#173,AAM,24-08-2020,11.90,-0.55,-4.62%,11.35,70,11.85,11.85,11.35,0,0,0
#174,AAM,21-08-2020,11.30,0.60,5.31%,11.90,"1,100",11.95,11.95,11.90,0,0,0
#175,AAM,20-08-2020,10.60,0.70,6.60%,11.30,100,11.30,11.30,11.30,0,0,0
#176,AAM,19-08-2020,11.10,-0.50,-4.50%,10.60,"1,990",11,11,10.55,0,0,0
#177,AAM,18-08-2020,11.80,-0.70,-5.93%,11.10,"1,040",11.80,11.80,11.10,0,0,0
#178,AAM,17-08-2020,11.20,0.60,5.36%,11.80,540,11.80,11.80,11.20,0,0,0
#179,AAM,14-08-2020,11.20,0,0%,11.20,"6,710",11.65,11.70,11.20,0,0,0
#180,AAM,13-08-2020,11.20,0,0%,11.20,0,11.20,11.20,11.20,0,0,0
#181,AAM,12-08-2020,11.20,0,0%,11.20,0,11.20,11.20,11.20,0,0,0
#182,AAM,11-08-2020,10.55,0.65,6.16%,11.20,800,11.20,11.20,11.20,0,0,0
#183,AAM,10-08-2020,11.20,-0.65,-5.80%,10.55,"3,870",11.70,11.70,10.55,0,0,0
#184,AAM,07-08-2020,10.50,0.70,6.67%,11.20,410,11.20,11.20,11.20,0,400,0
#185,AAM,06-08-2020,10.50,0,0%,10.50,"1,400",10.90,11.20,10.50,0,0,0
#186,AAM,05-08-2020,10.35,0.15,1.45%,10.50,"1,440",11.05,11.05,10.50,0,0,0
#187,AAM,04-08-2020,10.65,-0.30,-2.82%,10.35,10,10.35,10.35,10.35,0,0,0
#188,AAM,03-08-2020,11,-0.35,-3.18%,10.65,"1,510",10.35,11.70,10.35,0,0,0
#189,AAM,31-07-2020,11,0,0%,11,0,11,11,11,0,0,0
#190,AAM,30-07-2020,10.30,0.70,6.80%,11,330,10,11,10,0,0,0
#191,AAM,29-07-2020,10.85,-0.55,-5.07%,10.30,200,10.30,10.30,10.30,0,0,0
#192,AAM,28-07-2020,10.15,0.70,6.90%,10.85,"1,220",10.15,10.85,10.15,0,0,0
#193,AAM,27-07-2020,10.60,-0.45,-4.25%,10.15,150,10.10,10.15,10.10,0,0,0
#194,AAM,24-07-2020,10.60,0,0%,10.60,0,0,0,0,0,0,0
#195,AAM,23-07-2020,11.10,-0.50,-4.50%,10.60,50,10.60,10.60,10.60,0,0,0
#196,AAM,22-07-2020,11.10,0,0%,11.10,0,11.10,11.10,11.10,0,0,0
#197,AAM,21-07-2020,11.10,0,0%,11.10,520,11.10,11.10,11.10,0,0,0
#198,AAM,20-07-2020,11.10,0,0%,11.10,30,11.10,11.10,11.10,0,0,0
#199,AAM,17-07-2020,11.10,0,0%,11.10,360,11.10,11.65,11.10,0,0,0
#200,AAM,16-07-2020,11.10,0,0%,11.10,"2,810",11.10,11.80,11.10,0,0,0
#201,AAM,15-07-2020,11.20,-0.10,-0.89%,11.10,490,10.80,11.80,10.80,0,0,0
#202,AAM,14-07-2020,11.10,0.10,0.90%,11.20,180,11.20,11.20,11.20,0,0,0
#203,AAM,13-07-2020,11.10,0,0%,11.10,0,11.10,11.10,11.10,0,0,0
#204,AAM,10-07-2020,11.70,-0.60,-5.13%,11.10,320,11.10,11.10,11,0,20,0
#205,AAM,09-07-2020,11.50,0.20,1.74%,11.70,520,11.50,11.70,11.50,0,0,0
#206,AAM,08-07-2020,11.70,-0.20,-1.71%,11.50,"1,460",11.65,12.25,11.50,0,0,0
#207,AAM,07-07-2020,11,0.70,6.36%,11.70,640,11.55,11.70,11,0,0,0
#208,AAM,06-07-2020,11,0,0%,11,850,10.80,11.50,10.80,0,0,0
#209,AAM,03-07-2020,11.30,-0.30,-2.65%,11,960,11.30,11.45,11,0,0,0
#210,AAM,02-07-2020,10.75,0.55,5.12%,11.30,"4,010",11.20,11.30,11.20,0,0,0
#211,AAM,01-07-2020,10.75,0,0%,10.75,0,10.75,10.75,10.75,0,0,0
#212,AAM,30-06-2020,11.10,-0.35,-3.15%,10.75,"1,350",11.30,11.50,10.75,0,0,0
#213,AAM,29-06-2020,11.05,0.05,0.45%,11.10,"3,160",11.05,11.70,11.05,0,0,0
#214,AAM,26-06-2020,11.05,0,0%,11.05,30,10.55,11.05,10.55,0,0,110
#215,AAM,25-06-2020,11.10,-0.05,-0.45%,11.05,120,10.60,11.05,10.55,0,0,110
#216,AAM,24-06-2020,11.05,0.05,0.45%,11.10,"1,000",11.15,11.15,11.10,0,0,0
#217,AAM,23-06-2020,11.10,-0.05,-0.45%,11.05,"3,820",11.20,11.20,10.90,0,0,0
#218,AAM,22-06-2020,11.05,0.05,0.45%,11.10,500,11.10,11.10,11.10,0,0,0
#219,AAM,19-06-2020,10.35,0.70,6.76%,11.05,10,11.05,11.05,11.05,0,0,0
#220,AAM,18-06-2020,11.10,-0.75,-6.76%,10.35,"10,170",11.10,11.10,10.35,0,0,0
#221,AAM,17-06-2020,11,0.10,0.91%,11.10,"1,870",11.10,11.10,11.10,0,10,0
#222,AAM,16-06-2020,11.30,-0.30,-2.65%,11,"4,700",11,11.10,11,0,10,0
#223,AAM,15-06-2020,11.30,0,0%,11.30,"20,020",11.30,11.30,11.30,0,0,0
#224,AAM,12-06-2020,11.40,-0.10,-0.88%,11.30,240,11.30,11.30,11.30,0,0,0
#225,AAM,11-06-2020,11.15,0.25,2.24%,11.40,"3,350",10.60,11.40,10.60,0,0,20
#226,AAM,10-06-2020,11.15,0,0%,11.15,"2,690",10.55,11.50,10.55,0,0,0
#227,AAM,09-06-2020,11.60,-0.45,-3.88%,11.15,30,11.60,11.60,11.15,0,0,0
#228,AAM,08-06-2020,11.60,0,0%,11.60,"5,550",11.60,11.65,11.60,0,0,0
#229,AAM,05-06-2020,11.50,0.10,0.87%,11.60,"2,730",11.50,11.60,11.50,0,0,0
#230,AAM,04-06-2020,11.50,0,0%,11.50,990,11.60,11.60,11.50,0,300,0
#231,AAM,03-06-2020,11.80,-0.30,-2.54%,11.50,"5,380",11.50,11.50,11.50,0,0,0
#232,AAM,02-06-2020,11.80,0,0%,11.80,0,11.80,11.80,11.80,0,0,0
#233,AAM,01-06-2020,11.80,0,0%,11.80,"3,020",11.05,11.80,11.05,0,0,0
#234,AAM,29-05-2020,11.80,0,0%,11.80,330,11.80,11.80,11.80,0,0,0
#235,AAM,28-05-2020,12,-0.20,-1.67%,11.80,"4,210",11.60,11.80,11.50,0,0,0
#236,AAM,27-05-2020,11.55,0.45,3.90%,12,"3,780",11.55,12,11.55,0,0,0
#237,AAM,26-05-2020,11.50,0.05,0.43%,11.55,760,11.45,11.55,11.45,0,0,0
#238,AAM,25-05-2020,11.50,0,0%,11.50,"2,050",11.50,11.65,11.50,0,0,0
#239,AAM,22-05-2020,11.70,-0.20,-1.71%,11.50,"2,740",11.50,11.50,11.50,0,0,0
#240,AAM,21-05-2020,11.70,0,0%,11.70,510,11.50,11.70,11.05,0,0,0
#241,AAM,20-05-2020,12,-0.30,-2.50%,11.70,"8,930",12,12,11.20,0,0,0
#242,AAM,19-05-2020,11.50,0.50,4.35%,12,190,11.15,12,11.15,0,0,0
#243,AAM,18-05-2020,11.90,-0.40,-3.36%,11.50,310,11.90,11.90,11.50,0,0,0
#244,AAM,15-05-2020,11.80,0.10,0.85%,11.90,"17,390",12,12,11.10,0,0,0
#245,AAM,14-05-2020,11.70,0.10,0.85%,11.80,"5,860",12,12,11.80,0,0,0
#246,AAM,13-05-2020,11.70,0,0%,11.70,"1,100",11.70,11.70,11.70,0,0,0
#247,AAM,12-05-2020,11.65,0.05,0.43%,11.70,150,11.70,11.70,11.70,0,0,0
#248,AAM,11-05-2020,11.65,0,0%,11.65,"3,050",11.65,11.65,11.20,0,0,0
#249,AAM,08-05-2020,11.50,0.15,1.30%,11.65,90,11.80,11.80,11.10,0,0,0
#250,AAM,07-05-2020,11.50,0,0%,11.50,100,11.50,11.50,11.50,0,0,0
#251,AAM,06-05-2020,11.05,0.45,4.07%,11.50,190,11.50,11.50,11.50,0,0,0
#252,AAM,05-05-2020,11.50,-0.45,-3.91%,11.05,"2,150",11.10,11.10,11.05,0,0,0
#253,AAM,04-05-2020,11.50,0,0%,11.50,50,11.50,11.50,11.50,0,0,0
#254,AAM,29-04-2020,11.85,-0.35,-2.95%,11.50,940,11.85,11.85,11.50,0,0,0
#255,AAM,28-04-2020,11.50,0.35,3.04%,11.85,"1,120",11.30,11.85,11.25,0,0,0
#256,AAM,27-04-2020,11.90,-0.40,-3.36%,11.50,"12,780",11.90,12,11.50,0,500,0
#257,AAM,24-04-2020,11.35,0.55,4.85%,11.90,800,11.35,11.90,11.50,0,0,0
#258,AAM,23-04-2020,11.90,-0.55,-4.62%,11.35,"4,720",11.90,11.90,11.30,0,0,0
#259,AAM,22-04-2020,11.95,-0.05,-0.42%,11.90,20,11.90,11.90,11.90,0,0,0
#260,AAM,21-04-2020,11.40,0.55,4.82%,11.95,10,11.95,11.95,11.95,0,0,0
#261,AAM,20-04-2020,12,-0.60,-5%,11.40,"4,130",11.95,12,11.35,0,0,0
#262,AAM,17-04-2020,11.35,0.65,5.73%,12,"1,110",11.70,12,11.70,0,0,0
#263,AAM,16-04-2020,12,-0.65,-5.42%,11.35,"5,070",11.30,11.95,11.30,0,0,0
#264,AAM,15-04-2020,11.30,0.70,6.19%,12,60,11.30,12,11.30,0,0,0
#265,AAM,14-04-2020,12,-0.70,-5.83%,11.30,"1,720",11.30,11.30,11.30,0,0,0
#266,AAM,13-04-2020,11.55,0.45,3.90%,12,310,11.55,12,11.55,0,0,0
#267,AAM,10-04-2020,12.20,-0.65,-5.33%,11.55,130,11.70,11.70,11.55,0,0,0
#268,AAM,09-04-2020,12.20,0,0%,12.20,130,12.20,12.20,12.20,0,0,0
#269,AAM,08-04-2020,12,0.20,1.67%,12.20,10,12.20,12.20,12.20,0,0,0
#270,AAM,07-04-2020,11.90,0.10,0.84%,12,390,12.30,12.30,12,0,0,0
#271,AAM,06-04-2020,11.80,0.10,0.85%,11.90,820,11.75,12,11.75,0,0,0
#272,AAM,03-04-2020,11.60,0.20,1.72%,11.80,200,11.60,11.80,11.60,0,0,0
#273,AAM,01-04-2020,11.50,0.10,0.87%,11.60,10,11.60,11.60,11.60,0,0,0
#274,AAM,31-03-2020,11.30,0.20,1.77%,11.50,530,11.30,11.50,11.30,0,0,0
