STT,Ma_cty,Ngay,Gia_tham_chieu,Len_xuong,Phan_tram,Dong_cua,Khoi_luong,Mo_cua,Cao_nhat,Thap_nhat,Giao_dich_thoa_thuan,Nuoc_ngoai_mua,Nuoc_ngoai_ban
#552,ABR,19-02-2019,5.30,0,0%,5.30,0,5.30,5.30,5.30,0,0,0
#553,ABR,18-02-2019,4.80,0.50,10.42%,5.30,0,5.30,5.30,5.30,0,0,0
#554,ABR,15-02-2019,5.60,-0.80,-14.29%,4.80,300,6.40,6.40,4.80,0,0,0
#555,ABR,14-02-2019,5.60,0,0%,5.60,0,5.60,5.60,5.60,0,0,0
#556,ABR,13-02-2019,5.60,0,0%,5.60,0,5.60,5.60,5.60,0,0,0
#557,ABR,12-02-2019,5.60,0,0%,5.60,0,5.60,5.60,5.60,0,0,0
#558,ABR,11-02-2019,5.60,0,0%,5.60,0,5.60,5.60,5.60,0,0,0
#559,ABR,01-02-2019,5.60,0,0%,5.60,0,5.60,5.60,5.60,0,0,0
#560,ABR,31-01-2019,5.60,0,0%,5.60,0,5.60,5.60,5.60,0,0,0
#561,ABR,30-01-2019,5.60,0,0%,5.60,0,5.60,5.60,5.60,0,0,0
#562,ABR,29-01-2019,5.60,0,0%,5.60,0,5.60,5.60,5.60,0,0,0
#563,ABR,28-01-2019,5.60,0,0%,5.60,0,5.60,5.60,5.60,0,0,0
#564,ABR,25-01-2019,5.10,0.50,9.80%,5.60,0,5.60,5.60,5.60,0,0,0
#565,ABR,24-01-2019,5.90,-0.80,-13.56%,5.10,300,6.70,6.70,5.10,0,0,0
#566,ABR,23-01-2019,5.90,0,0%,5.90,0,5.90,5.90,5.90,0,0,0
#567,ABR,22-01-2019,5.90,0,0%,5.90,0,5.90,5.90,5.90,0,0,0
#568,ABR,21-01-2019,5.90,0,0%,5.90,0,5.90,5.90,5.90,0,0,0
#569,ABR,18-01-2019,5.10,0.80,15.69%,5.90,0,5.90,5.90,5.90,0,0,0
#570,ABR,17-01-2019,5.90,-0.80,-13.56%,5.10,200,6.70,6.70,5.10,0,0,0
#571,ABR,16-01-2019,5.90,0,0%,5.90,0,5.90,5.90,5.90,0,0,0
#572,ABR,15-01-2019,5.90,0,0%,5.90,0,5.90,5.90,5.90,0,0,0
#573,ABR,14-01-2019,5.90,0,0%,5.90,0,5.90,5.90,5.90,0,0,0
#574,ABR,11-01-2019,5.90,0,0%,5.90,0,5.90,5.90,5.90,0,0,0
#575,ABR,10-01-2019,5.30,0.60,11.32%,5.90,0,5.90,5.90,5.90,0,0,0
#576,ABR,09-01-2019,6.20,-0.90,-14.52%,5.30,300,7.10,7.10,5.30,0,0,0
#577,ABR,08-01-2019,6.20,0,0%,6.20,0,6.20,6.20,6.20,0,0,0
#578,ABR,07-01-2019,5.40,0.80,14.81%,6.20,100,6.20,6.20,6.20,0,0,0
#579,ABR,04-01-2019,4.70,0.70,14.89%,5.40,100,5.40,5.40,5.40,0,0,0
#580,ABR,03-01-2019,4.10,0.60,14.63%,4.70,100,4.70,4.70,4.70,0,0,0
#581,ABR,02-01-2019,4.10,0,0%,4.10,0,4.10,4.10,4.10,0,0,0
#582,ABR,28-12-2018,3.60,0.50,13.89%,4.10,100,4.10,4.10,4.10,0,0,0
#583,ABR,27-12-2018,3.50,0.10,2.86%,3.60,500,3.60,3.60,3.60,0,0,0
#584,ABR,26-12-2018,3.30,0.20,6.06%,3.50,"1,000",3.30,3.50,3.30,0,0,100
#585,ABR,25-12-2018,3.10,0.20,6.45%,3.30,200,3.30,3.30,3.30,0,0,0
#586,ABR,24-12-2018,3.10,0,0%,3.10,"43,100",3.10,3.10,3.10,0,0,0
#587,ABR,21-12-2018,3.20,-0.10,-3.13%,3.10,"41,100",3.10,3.30,3.10,0,0,0
#588,ABR,20-12-2018,3.10,0.10,3.23%,3.20,700,3.20,3.20,3.20,0,0,0
#589,ABR,19-12-2018,3.70,-0.60,-16.22%,3.10,"34,800",3.20,3.20,3.10,0,0,0
#590,ABR,18-12-2018,3.50,0.20,5.71%,3.70,"1,000",3.50,3.70,3.50,0,0,0
#591,ABR,17-12-2018,3,0.50,16.67%,3.50,600,3.40,3.50,3.40,0,0,0
#592,ABR,14-12-2018,3.30,-0.30,-9.09%,3,"11,300",3.50,3.50,3,0,0,0
#593,ABR,13-12-2018,4.10,-0.80,-19.51%,3.30,"12,208",3.20,3.60,3.20,0,0,0
#594,ABR,12-12-2018,3.60,0.50,13.89%,4.10,200,3.10,4.10,3.10,0,0,0
#595,ABR,11-12-2018,3.60,0,0%,3.60,0,3.60,3.60,3.60,0,0,0
#596,ABR,10-12-2018,5.90,-2.30,-38.98%,3.60,100,3.60,3.60,3.60,0,0,0
#597,ABR,07-12-2018,5.90,0,0%,5.90,0,5.90,5.90,5.90,0,0,0
#598,ABR,06-12-2018,5.90,0,0%,5.90,0,5.90,5.90,5.90,0,0,0
#599,ABR,05-12-2018,5.90,0,0%,5.90,0,5.90,5.90,5.90,0,0,0
#600,ABR,04-12-2018,5.90,0,0%,5.90,0,5.90,5.90,5.90,0,0,0
#601,ABR,03-12-2018,5.90,0,0%,5.90,0,5.90,5.90,5.90,0,0,0
#602,ABR,30-11-2018,5.90,0,0%,5.90,0,5.90,5.90,5.90,0,0,0
#603,ABR,29-11-2018,5.90,0,0%,5.90,0,5.90,5.90,5.90,0,0,0
#604,ABR,28-11-2018,5.90,0,0%,5.90,0,5.90,5.90,5.90,0,0,0
#605,ABR,27-11-2018,5.90,0,0%,5.90,0,5.90,5.90,5.90,0,0,0
#606,ABR,26-11-2018,5.90,0,0%,5.90,0,5.90,5.90,5.90,0,0,0
#607,ABR,23-11-2018,5.90,0,0%,5.90,0,5.90,5.90,5.90,0,0,0
#608,ABR,22-11-2018,5.90,0,0%,5.90,0,5.90,5.90,5.90,0,0,0
#609,ABR,21-11-2018,5.90,0,0%,5.90,0,5.90,5.90,5.90,0,0,0
#610,ABR,20-11-2018,5.90,0,0%,5.90,0,5.90,5.90,5.90,0,0,0
#611,ABR,19-11-2018,5.90,0,0%,5.90,0,5.90,5.90,5.90,0,0,0
#612,ABR,16-11-2018,5.90,0,0%,5.90,0,5.90,5.90,5.90,0,0,0
#613,ABR,15-11-2018,5.90,0,0%,5.90,0,5.90,5.90,5.90,0,0,0
#614,ABR,14-11-2018,5.90,0,0%,5.90,0,5.90,5.90,5.90,0,0,0
#615,ABR,13-11-2018,5.90,0,0%,5.90,0,5.90,5.90,5.90,0,0,0
#616,ABR,12-11-2018,5.90,0,0%,5.90,0,5.90,5.90,5.90,0,0,0
#617,ABR,09-11-2018,5.90,0,0%,5.90,0,5.90,5.90,5.90,0,0,0
#618,ABR,08-11-2018,5.90,0,0%,5.90,0,5.90,5.90,5.90,0,0,0
#619,ABR,07-11-2018,5.90,0,0%,5.90,0,5.90,5.90,5.90,0,0,0
#620,ABR,06-11-2018,5.90,0,0%,5.90,0,5.90,5.90,5.90,0,0,0
#621,ABR,05-11-2018,5.90,0,0%,5.90,0,5.90,5.90,5.90,0,0,0
#622,ABR,02-11-2018,5.90,0,0%,5.90,0,5.90,5.90,5.90,0,0,0
#623,ABR,01-11-2018,5.30,0.60,11.32%,5.90,100,5.90,5.90,5.90,0,0,0
#624,ABR,31-10-2018,5.30,0,0%,5.30,0,5.30,5.30,5.30,0,0,0
#625,ABR,30-10-2018,5.30,0,0%,5.30,0,5.30,5.30,5.30,0,0,0
#626,ABR,29-10-2018,5.30,0,0%,5.30,0,5.30,5.30,5.30,0,0,0
#627,ABR,26-10-2018,5.50,-0.20,-3.64%,5.30,100,5.30,5.30,5.30,0,0,0
#628,ABR,25-10-2018,5.50,0,0%,5.50,0,5.50,5.50,5.50,0,0,0
#629,ABR,24-10-2018,5.60,-0.10,-1.79%,5.50,100,5.50,5.50,5.50,0,0,0
#630,ABR,23-10-2018,5.80,-0.20,-3.45%,5.60,100,5.60,5.60,5.60,0,0,0
#631,ABR,22-10-2018,5.90,-0.10,-1.69%,5.80,100,5.80,5.80,5.80,0,0,0
#632,ABR,19-10-2018,5.90,0,0%,5.90,0,5.90,5.90,5.90,0,0,0
#633,ABR,18-10-2018,5.80,0.10,1.72%,5.90,100,5.90,5.90,5.90,0,0,0
#634,ABR,17-10-2018,5.70,0.10,1.75%,5.80,200,5.80,5.80,5.80,0,0,0
#635,ABR,16-10-2018,5.60,0.10,1.79%,5.70,100,5.70,5.70,5.70,0,0,0
#636,ABR,15-10-2018,5.60,0,0%,5.60,400,5.80,5.80,5.60,0,0,0
#637,ABR,12-10-2018,5.50,0.10,1.82%,5.60,100,5.60,5.60,5.60,0,0,0
#638,ABR,11-10-2018,5.50,0,0%,5.50,0,5.50,5.50,5.50,0,0,0
#639,ABR,10-10-2018,5.50,0,0%,5.50,0,5.50,5.50,5.50,0,0,0
#640,ABR,09-10-2018,5.60,-0.10,-1.79%,5.50,200,5.50,5.50,5.50,0,0,0
#641,ABR,08-10-2018,5.70,-0.10,-1.75%,5.60,200,5.60,5.60,5.60,0,0,0
#642,ABR,05-10-2018,5.90,-0.20,-3.39%,5.70,100,5.70,5.70,5.70,0,0,0
#643,ABR,04-10-2018,5.80,0.10,1.72%,5.90,0,5.90,5.90,5.90,0,0,0
#644,ABR,03-10-2018,5.80,0,0%,5.80,300,5.90,5.90,5.80,0,0,0
#645,ABR,02-10-2018,5.70,0.10,1.75%,5.80,300,5.80,5.80,5.80,0,0,0
#646,ABR,01-10-2018,5.60,0.10,1.79%,5.70,200,5.70,5.70,5.70,0,0,0
#647,ABR,28-09-2018,5.50,0.10,1.82%,5.60,300,5.60,5.60,5.60,0,0,0
#648,ABR,27-09-2018,5.50,0,0%,5.50,100,5.50,5.50,5.50,0,0,0
#649,ABR,26-09-2018,5.50,0,0%,5.50,0,5.50,5.50,5.50,0,0,0
#650,ABR,25-09-2018,5.50,0,0%,5.50,0,5.50,5.50,5.50,0,0,0
#651,ABR,24-09-2018,5.50,0,0%,5.50,0,5.50,5.50,5.50,0,0,0
#652,ABR,21-09-2018,5.50,0,0%,5.50,0,5.50,5.50,5.50,0,0,0
#653,ABR,20-09-2018,5.50,0,0%,5.50,0,5.50,5.50,5.50,0,0,0
#654,ABR,19-09-2018,5.50,0,0%,5.50,0,5.50,5.50,5.50,0,0,0
#655,ABR,18-09-2018,5.50,0,0%,5.50,0,5.50,5.50,5.50,0,0,0
#656,ABR,17-09-2018,5.50,0,0%,5.50,0,5.50,5.50,5.50,0,0,0
#657,ABR,14-09-2018,5.50,0,0%,5.50,0,5.50,5.50,5.50,0,0,0
#658,ABR,13-09-2018,5.50,0,0%,5.50,0,5.50,5.50,5.50,0,0,0
#659,ABR,12-09-2018,5.50,0,0%,5.50,0,5.50,5.50,5.50,0,0,0
#660,ABR,11-09-2018,5.50,0,0%,5.50,0,5.50,5.50,5.50,0,0,0
#661,ABR,10-09-2018,5.50,0,0%,5.50,0,5.50,5.50,5.50,0,0,0
#662,ABR,07-09-2018,5.50,0,0%,5.50,0,5.50,5.50,5.50,0,0,0
#663,ABR,06-09-2018,5.50,0,0%,5.50,0,5.50,5.50,5.50,0,0,0
#664,ABR,05-09-2018,5.50,0,0%,5.50,0,5.50,5.50,5.50,0,0,0
#665,ABR,04-09-2018,5.50,0,0%,5.50,0,5.50,5.50,5.50,0,0,0
#666,ABR,31-08-2018,5.50,0,0%,5.50,0,5.50,5.50,5.50,0,0,0
#667,ABR,30-08-2018,5.10,0.40,7.84%,5.50,100,5.50,5.50,5.50,0,0,0
#668,ABR,29-08-2018,5,0.10,2%,5.10,0,5.10,5.10,5.10,0,0,0
#669,ABR,28-08-2018,5.30,-0.30,-5.66%,5,400,5.20,5.20,5,0,0,0
#670,ABR,27-08-2018,5.30,0,0%,5.30,500,5.40,5.50,5.30,0,0,0
#671,ABR,24-08-2018,5.20,0.10,1.92%,5.30,0,5.30,5.30,5.30,0,0,0
#672,ABR,23-08-2018,5.50,-0.30,-5.45%,5.20,300,5.20,5.50,5.20,0,0,0
#673,ABR,22-08-2018,5.70,-0.20,-3.51%,5.50,400,5.50,5.60,5.50,0,0,0
#674,ABR,21-08-2018,5.80,-0.10,-1.72%,5.70,300,5.70,5.70,5.70,0,0,0
#675,ABR,20-08-2018,6.10,-0.30,-4.92%,5.80,200,5.90,5.90,5.80,0,0,0
#676,ABR,17-08-2018,6.30,-0.20,-3.17%,6.10,500,6.10,6.20,6.10,0,0,0
#677,ABR,16-08-2018,6.30,0,0%,6.30,0,6.30,6.30,6.30,0,0,0
#678,ABR,15-08-2018,6.30,0,0%,6.30,0,6.30,6.30,6.30,0,0,0
#679,ABR,14-08-2018,6.30,0,0%,6.30,0,6.30,6.30,6.30,0,0,0
#680,ABR,13-08-2018,6.30,0,0%,6.30,0,6.30,6.30,6.30,0,0,0
#681,ABR,10-08-2018,6.30,0,0%,6.30,0,6.30,6.30,6.30,0,0,0
#682,ABR,09-08-2018,6,0.30,5%,6.30,100,6.30,6.30,6.30,0,0,0
#683,ABR,08-08-2018,6.10,-0.10,-1.64%,6,100,6,6,6,0,0,0
#684,ABR,07-08-2018,5.80,0.30,5.17%,6.10,200,6.10,6.10,6.10,0,0,0
#685,ABR,06-08-2018,5.80,0,0%,5.80,0,5.80,5.80,5.80,0,0,0
#686,ABR,03-08-2018,5.80,0,0%,5.80,0,5.80,5.80,5.80,0,0,0
#687,ABR,02-08-2018,5.80,0,0%,5.80,0,5.80,5.80,5.80,0,0,0
#688,ABR,01-08-2018,5.80,0,0%,5.80,0,5.80,5.80,5.80,0,0,0
#689,ABR,31-07-2018,5.80,0,0%,5.80,0,5.80,5.80,5.80,0,0,0
#690,ABR,30-07-2018,5.80,0,0%,5.80,0,5.80,5.80,5.80,0,0,0
#691,ABR,27-07-2018,5.70,0.10,1.75%,5.80,100,5.80,5.80,5.80,0,0,0
#692,ABR,26-07-2018,5.70,0,0%,5.70,0,5.70,5.70,5.70,0,0,0
#693,ABR,25-07-2018,5.90,-0.20,-3.39%,5.70,100,5.70,5.70,5.70,0,0,0
#694,ABR,24-07-2018,6.10,-0.20,-3.28%,5.90,100,5.90,5.90,5.90,0,0,0
#695,ABR,23-07-2018,5.80,0.30,5.17%,6.10,100,6.10,6.10,6.10,0,0,0
#696,ABR,20-07-2018,5.80,0,0%,5.80,0,5.80,5.80,5.80,0,0,0
#697,ABR,19-07-2018,5.80,0,0%,5.80,0,5.80,5.80,5.80,0,0,0
#698,ABR,18-07-2018,5.70,0.10,1.75%,5.80,100,5.80,5.80,5.80,0,0,0
#699,ABR,17-07-2018,5.60,0.10,1.79%,5.70,200,5.70,5.70,5.70,0,0,0
#700,ABR,16-07-2018,5.70,-0.10,-1.75%,5.60,0,5.60,5.60,5.60,0,0,0
#701,ABR,13-07-2018,6.10,-0.40,-6.56%,5.70,700,5.70,5.70,5.60,0,0,0
