STT,Ma_cty,Ngay,Gia_tham_chieu,Len_xuong,Phan_tram,Dong_cua,Khoi_luong,Mo_cua,Cao_nhat,Thap_nhat,Giao_dich_thoa_thuan,Nuoc_ngoai_mua,Nuoc_ngoai_ban
#441,AAV,30-07-2019,9.60,0.80,8.33%,10.40,"375,003",9.60,10.50,9.60,0,0,0
#442,AAV,29-07-2019,9.60,0,0%,9.60,"86,300",9.60,9.70,9.50,"1,400,000",0,0
#443,AAV,26-07-2019,9.50,0.10,1.05%,9.60,"163,770",9.50,9.70,9.50,0,0,0
#444,AAV,25-07-2019,9.60,-0.10,-1.04%,9.50,"144,590",9.50,9.70,9.30,0,0,0
#445,AAV,24-07-2019,9.50,0.10,1.05%,9.60,"112,500",9.50,9.70,9.50,0,0,0
#446,AAV,23-07-2019,9.80,-0.30,-3.06%,9.50,"72,404",9.80,9.80,9.50,0,0,0
#447,AAV,22-07-2019,9.60,0.20,2.08%,9.80,"246,525",9.50,9.80,9.50,0,0,0
#448,AAV,19-07-2019,9.70,-0.10,-1.03%,9.60,"105,355",9.70,9.70,9.50,0,0,0
#449,AAV,18-07-2019,9.60,0.10,1.04%,9.70,"174,100",9.70,9.70,9.60,0,0,0
#450,AAV,17-07-2019,9.40,0.20,2.13%,9.60,"216,710",9.40,9.70,9.40,0,0,0
#451,AAV,16-07-2019,9.20,0.20,2.17%,9.40,"156,835",9.20,9.40,9.20,0,0,0
#452,AAV,15-07-2019,9.20,0,0%,9.20,"154,469",9.20,9.30,9.20,0,0,0
#453,AAV,12-07-2019,9.20,0,0%,9.20,"86,810",9.10,9.20,9.10,0,0,0
#454,AAV,11-07-2019,9.30,-0.10,-1.08%,9.20,"69,405",9.30,9.30,9.10,0,0,0
#455,AAV,10-07-2019,9.20,0.10,1.09%,9.30,"74,481",9.20,9.30,9.20,0,0,0
#456,AAV,09-07-2019,9.20,0,0%,9.20,"53,300",9.20,9.20,9.10,0,0,0
#457,AAV,08-07-2019,9.10,0.10,1.10%,9.20,"12,187",9.10,9.20,9.10,0,0,0
#458,AAV,05-07-2019,9.10,0,0%,9.10,"17,886",9.20,9.20,9,0,0,0
#459,AAV,04-07-2019,9.10,0,0%,9.10,"36,224",9.10,9.20,9.10,0,0,0
#460,AAV,03-07-2019,9,0.10,1.11%,9.10,"117,010",8.90,9.20,8.90,0,0,0
#461,AAV,02-07-2019,9,0,0%,9,"52,826",9,9.10,8.90,0,0,0
#462,AAV,01-07-2019,9,0,0%,9,"85,411",9,9,8.80,0,0,0
#463,AAV,28-06-2019,9,0,0%,9,"93,057",9.20,9.50,8.90,0,0,0
#464,AAV,27-06-2019,9.09,-0.09,-0.99%,9.00,"127,718",9.00,9.00,8.91,0,0,0
#465,AAV,26-06-2019,9.00,0.09,1%,9.09,"136,200",9.00,9.09,9.00,0,0,0
#466,AAV,25-06-2019,9.09,-0.09,-0.99%,9.00,"126,400",9.09,9.09,8.91,0,0,0
#467,AAV,24-06-2019,9.09,0,0%,9.09,"137,800",9.00,9.09,8.91,0,0,0
#468,AAV,21-06-2019,9.09,0,0%,9.09,"97,675",9.00,9.09,8.91,0,0,0
#469,AAV,20-06-2019,9.09,0,0%,9.09,"179,330",9.09,9.18,9.00,0,0,0
#470,AAV,19-06-2019,9.09,0,0%,9.09,"118,635",9.27,9.27,9.00,"650,000",0,0
#471,AAV,18-06-2019,9.00,0.09,1%,9.09,"253,900",9.00,9.27,9.00,"1,000,000",0,0
#472,AAV,17-06-2019,9.00,0,0%,9.00,"57,805",9.00,9.00,9.00,"1,000,000",0,0
#473,AAV,14-06-2019,9.09,-0.09,-0.99%,9.00,"161,810",9.09,9.18,8.91,"850,000",0,0
#474,AAV,13-06-2019,9.00,0.09,1%,9.09,"84,818",9.00,9.09,9.00,"1,000,000",0,0
#475,AAV,12-06-2019,9.09,-0.09,-0.99%,9.00,"148,000",9.09,9.09,8.91,0,0,0
#476,AAV,11-06-2019,9.09,0,0%,9.09,"99,510",9.00,9.18,8.91,0,0,0
#477,AAV,10-06-2019,9.00,0.09,1%,9.09,"174,330",9.00,9.18,9.00,0,0,0
#478,AAV,07-06-2019,9.00,0,0%,9.00,"99,605",9.00,9.09,8.91,0,0,0
#479,AAV,06-06-2019,9.00,0,0%,9.00,"32,510",9.00,9.09,8.91,0,0,0
#480,AAV,05-06-2019,8.91,0.09,1.01%,9.00,"180,990",8.91,9.18,8.91,0,0,0
#481,AAV,04-06-2019,9.00,-0.09,-1%,8.91,"83,710",9.00,9.00,8.82,0,0,0
#482,AAV,03-06-2019,9.00,0,0%,9.00,"83,900",8.91,9.00,8.91,0,0,0
#483,AAV,31-05-2019,9.00,0,0%,9.00,"53,600",9.00,9.00,8.91,0,0,0
#484,AAV,30-05-2019,9.00,0,0%,9.00,"76,450",9.00,9.00,8.82,0,0,0
#485,AAV,29-05-2019,9.00,0,0%,9.00,"84,750",9.00,9.09,8.91,0,0,0
#486,AAV,28-05-2019,9.09,-0.09,-0.99%,9.00,"78,900",9.09,9.09,8.91,0,0,0
#487,AAV,27-05-2019,9.09,0,0%,9.09,"93,745",9.00,9.09,9.00,0,0,0
#488,AAV,24-05-2019,9.18,-0.09,-0.98%,9.09,"242,570",9.09,9.18,8.91,0,0,0
#489,AAV,23-05-2019,9.18,0,0%,9.18,"109,155",9.18,9.27,9.00,0,0,0
#490,AAV,22-05-2019,9.09,0.09,0.99%,9.18,"305,025",9.09,9.27,9.00,0,0,0
#491,AAV,21-05-2019,9.36,-0.27,-2.88%,9.09,"599,120",9.36,9.36,9.00,0,0,0
#492,AAV,20-05-2019,9.63,-0.27,-2.80%,9.36,"637,325",9.63,9.63,9.09,0,0,0
#493,AAV,17-05-2019,9.90,-0.27,-2.73%,9.63,"206,320",10.08,10.08,9.63,30,0,0
#494,AAV,16-05-2019,9.00,0.90,10.00%,9.90,"1,413,027",9.00,9.90,8.91,0,0,"2,700"
#495,AAV,15-05-2019,9.00,0,0%,9.00,"305,430",9.00,9.09,8.82,0,0,0
#496,AAV,14-05-2019,9.00,0,0%,9.00,"86,557",8.91,9.00,8.82,65,0,0
#497,AAV,13-05-2019,9.00,0,0%,9.00,"95,800",9.00,9.09,8.82,0,0,0
#498,AAV,10-05-2019,9.00,0,0%,9.00,"161,200",9.09,9.09,8.82,0,0,0
#499,AAV,09-05-2019,9.00,0,0%,9.00,"260,700",9.09,9.18,8.91,0,0,0
#500,AAV,08-05-2019,9.09,-0.09,-0.99%,9.00,"201,812",9.18,9.18,8.82,0,0,0
#501,AAV,07-05-2019,9.18,-0.09,-0.98%,9.09,"136,334",9.27,9.27,9.00,0,0,0
#502,AAV,06-05-2019,9.27,-0.09,-0.97%,9.18,"103,398",9.27,9.27,9.09,0,0,0
#503,AAV,03-05-2019,9.18,0.09,0.98%,9.27,"214,026",9.18,9.27,9.18,0,0,0
#504,AAV,02-05-2019,9.27,-0.09,-0.97%,9.18,"264,916",9.18,9.27,9.09,0,0,0
#505,AAV,26-04-2019,9.09,0.18,1.98%,9.27,"90,884",9.00,9.27,8.91,0,0,0
#506,AAV,25-04-2019,9.09,0,0%,9.09,"21,815",9.09,9.09,9.00,0,0,0
#507,AAV,24-04-2019,9.00,0.09,1%,9.09,"89,100",9.09,9.09,9.00,0,0,0
#508,AAV,23-04-2019,9.09,-0.09,-0.99%,9.00,"141,080",9.09,9.18,8.91,0,0,0
#509,AAV,22-04-2019,9.09,0,0%,9.09,"131,200",9.09,9.09,8.91,0,0,0
#510,AAV,19-04-2019,9.18,-0.09,-0.98%,9.09,"183,309",9.18,9.18,9.00,0,0,20
#511,AAV,18-04-2019,9.09,0.09,0.99%,9.18,"155,840",9.09,9.27,8.91,25,0,"2,300"
#512,AAV,17-04-2019,9.18,-0.09,-0.98%,9.09,"107,011",9.09,9.18,9.00,0,0,"2,300"
#513,AAV,16-04-2019,9.27,-0.09,-0.97%,9.18,"93,770",9.27,9.27,9.00,0,0,0
#514,AAV,12-04-2019,9.27,0,0%,9.27,"175,745",9.27,9.27,9.00,0,0,0
#515,AAV,11-04-2019,9.09,0.18,1.98%,9.27,"162,100",9.18,9.27,9.09,0,0,0
#516,AAV,10-04-2019,9.36,-0.27,-2.88%,9.09,"284,845",9.27,9.36,8.91,0,0,0
#517,AAV,09-04-2019,9.45,-0.09,-0.95%,9.36,"231,830",9.45,9.45,9.18,0,0,0
#518,AAV,08-04-2019,9.36,0.09,0.96%,9.45,"194,510",9.36,9.54,9.18,0,0,0
#519,AAV,05-04-2019,9.27,0.09,0.97%,9.36,"334,948",9.27,9.45,9.09,0,0,0
#520,AAV,04-04-2019,9.18,0.09,0.98%,9.27,"265,315",9.18,9.36,9.18,0,0,0
#521,AAV,03-04-2019,9.09,0.09,0.99%,9.18,"148,000",9.00,9.18,9.00,0,0,0
#522,AAV,02-04-2019,9.09,0,0%,9.09,"363,940",9.09,9.27,8.91,0,0,0
#523,AAV,01-04-2019,9.00,0.09,1%,9.09,"211,825",9.00,9.18,8.91,0,0,0
#524,AAV,29-03-2019,9.18,-0.18,-1.96%,9.00,"222,160",9.18,9.27,9.00,0,0,0
#525,AAV,28-03-2019,9.00,0.18,2%,9.18,"447,400",9.00,9.45,8.91,0,0,0
#526,AAV,27-03-2019,8.82,0.18,2.04%,9.00,"323,413",8.73,9.00,8.55,0,0,0
#527,AAV,26-03-2019,8.55,0.27,3.16%,8.82,"199,900",8.55,8.82,8.28,0,0,0
#528,AAV,25-03-2019,8.55,0,0%,8.55,"156,247",8.64,8.64,8.28,0,0,0
#529,AAV,22-03-2019,8.64,-0.09,-1.04%,8.55,"134,600",8.64,8.64,8.46,0,0,0
#530,AAV,21-03-2019,8.73,-0.09,-1.03%,8.64,"188,249",8.73,8.82,8.64,0,0,0
#531,AAV,20-03-2019,8.73,0,0%,8.73,"190,650",8.82,8.82,8.64,0,0,0
#532,AAV,19-03-2019,8.73,0,0%,8.73,"268,530",8.55,9.00,8.37,0,0,0
#533,AAV,18-03-2019,8.73,0,0%,8.73,"106,100",8.64,8.73,8.55,0,0,0
#534,AAV,15-03-2019,8.73,0,0%,8.73,"24,116",8.64,8.73,8.55,0,0,0
#535,AAV,14-03-2019,8.73,0,0%,8.73,"112,600",8.64,8.73,8.55,0,0,0
#536,AAV,13-03-2019,8.73,0,0%,8.73,"26,376",8.82,8.82,8.64,0,0,0
#537,AAV,12-03-2019,9.36,-0.63,-6.73%,8.73,"218,516",9.27,9.27,8.55,0,0,0
#538,AAV,11-03-2019,9.81,-0.45,-4.59%,9.36,"174,014",9.72,9.72,9.36,0,0,0
#539,AAV,08-03-2019,9.27,0.54,5.83%,9.81,"226,647",9.45,10.08,9.36,0,0,0
#540,AAV,07-03-2019,8.46,0.81,9.57%,9.27,"688,154",8.46,9.27,8.37,5,0,0
#541,AAV,06-03-2019,8.46,0,0%,8.46,"24,200",8.46,8.46,8.28,0,0,0
#542,AAV,05-03-2019,8.46,0,0%,8.46,"63,965",8.46,8.55,8.37,0,0,0
#543,AAV,04-03-2019,8.46,0,0%,8.46,"47,450",8.46,8.55,8.37,0,0,0
#544,AAV,01-03-2019,8.55,-0.09,-1.05%,8.46,"16,165",8.55,8.55,8.37,0,0,0
#545,AAV,28-02-2019,8.55,0,0%,8.55,"23,531",8.55,8.55,8.37,0,0,0
#546,AAV,27-02-2019,8.55,0,0%,8.55,"10,650",8.55,8.55,8.46,0,0,0
#547,AAV,26-02-2019,8.55,0,0%,8.55,"9,590",8.55,8.55,8.46,0,0,0
#548,AAV,25-02-2019,8.55,0,0%,8.55,"39,380",8.55,8.55,8.46,0,0,0
#549,AAV,22-02-2019,8.55,0,0%,8.55,"56,435",8.55,8.55,8.46,0,0,0
#550,AAV,21-02-2019,8.55,0,0%,8.55,"18,716",8.55,8.55,8.46,0,0,0
#551,AAV,20-02-2019,8.55,0,0%,8.55,"18,549",8.55,8.55,8.46,5,0,0
#552,AAV,19-02-2019,8.73,-0.18,-2.06%,8.55,"62,411",8.73,8.73,8.55,0,0,0
#553,AAV,18-02-2019,8.64,0.09,1.04%,8.73,"88,891",8.64,8.91,8.64,0,0,0
#554,AAV,15-02-2019,8.64,0,0%,8.64,"52,520",8.64,8.64,8.46,0,0,0
#555,AAV,14-02-2019,8.64,0,0%,8.64,"21,801",8.64,8.64,8.46,0,0,0
#556,AAV,13-02-2019,8.64,0,0%,8.64,"36,510",8.64,8.64,8.46,0,0,0
#557,AAV,12-02-2019,8.64,0,0%,8.64,"46,685",8.64,8.64,8.46,0,0,0
#558,AAV,11-02-2019,8.64,0,0%,8.64,"50,021",8.64,8.73,8.46,0,0,0
#559,AAV,01-02-2019,8.73,-0.09,-1.03%,8.64,"59,600",8.73,8.73,8.64,0,0,0
#560,AAV,31-01-2019,8.64,0.09,1.04%,8.73,"31,545",8.64,8.73,8.64,0,0,0
#561,AAV,30-01-2019,8.73,-0.09,-1.03%,8.64,"44,570",8.73,8.73,8.55,0,0,0
#562,AAV,29-01-2019,8.91,-0.18,-2.02%,8.73,"50,020",8.82,8.91,8.64,0,0,0
#563,AAV,28-01-2019,8.91,0,0%,8.91,"152,315",8.91,8.91,8.64,0,0,0
#564,AAV,25-01-2019,9.00,-0.09,-1%,8.91,"169,400",8.91,9.00,8.73,0,0,0
#565,AAV,24-01-2019,9.00,0,0%,9.00,"214,525",9.00,9.00,8.73,0,0,0
#566,AAV,23-01-2019,9.00,0,0%,9.00,"97,330",9.00,9.00,8.73,0,0,0
#567,AAV,22-01-2019,9.18,-0.18,-1.96%,9.00,"193,800",9.18,9.18,8.73,0,0,0
#568,AAV,21-01-2019,9.18,0,0%,9.18,"202,310",9.18,9.27,9.00,0,0,0
#569,AAV,18-01-2019,9.09,0.09,0.99%,9.18,"366,200",9.18,9.45,9.00,0,0,0
#570,AAV,17-01-2019,8.64,0.45,5.21%,9.09,"652,945",8.64,9.45,8.64,0,0,0
#571,AAV,16-01-2019,8.55,0.09,1.05%,8.64,"37,770",8.73,8.73,8.64,0,0,0
#572,AAV,15-01-2019,8.82,-0.27,-3.06%,8.55,"31,177",8.82,8.82,8.55,0,0,0
#573,AAV,14-01-2019,8.91,-0.09,-1.01%,8.82,"8,720",8.64,8.82,8.64,0,0,0
#574,AAV,11-01-2019,9.00,-0.09,-1%,8.91,"31,690",8.91,8.91,8.55,0,0,0
#575,AAV,10-01-2019,9.00,0,0%,9.00,"10,690",9.00,9.00,8.91,0,0,0
#576,AAV,09-01-2019,9.00,0,0%,9.00,"19,115",9.00,9.00,8.91,0,0,0
#577,AAV,08-01-2019,9.00,0,0%,9.00,"26,115",9.00,9.09,8.91,0,0,0
#578,AAV,07-01-2019,9.09,-0.09,-0.99%,9.00,"4,856",9.09,9.09,9.00,0,0,0
#579,AAV,04-01-2019,9.00,0.09,1%,9.09,"61,700",8.82,9.09,8.82,0,0,0
#580,AAV,03-01-2019,9.09,-0.09,-0.99%,9.00,"23,715",9.00,9.00,8.73,35,0,0
#581,AAV,02-01-2019,9.18,-0.09,-0.98%,9.09,"35,295",9.18,9.18,8.91,0,0,0
#582,AAV,28-12-2018,9.18,0,0%,9.18,"17,056",8.91,9.18,8.91,0,0,0
#583,AAV,27-12-2018,9.09,0.09,0.99%,9.18,"64,235",9.00,9.18,8.91,0,0,0
#584,AAV,26-12-2018,9.09,0,0%,9.09,"11,260",9.09,9.09,8.91,90,0,0
#585,AAV,25-12-2018,9.09,0,0%,9.09,"45,020",9.00,9.09,8.91,0,0,0
#586,AAV,24-12-2018,9.18,-0.09,-0.98%,9.09,"19,580",9.09,9.18,9.00,0,0,0
#587,AAV,21-12-2018,9.18,0,0%,9.18,"20,550",9.00,9.18,9.00,0,0,0
#588,AAV,20-12-2018,9.18,0,0%,9.18,"48,462",9.00,9.18,9.00,0,0,0
#589,AAV,19-12-2018,9.18,0,0%,9.18,"89,867",9.00,9.18,8.91,0,0,0
#590,AAV,18-12-2018,9.27,-0.09,-0.97%,9.18,"39,000",8.91,9.18,8.82,0,0,0
#591,AAV,17-12-2018,9.27,0,0%,9.27,"52,475",9.18,9.27,8.82,15,0,0
#592,AAV,14-12-2018,9.18,0.09,0.98%,9.27,"56,240",9.18,9.27,9.09,0,0,0
#593,AAV,13-12-2018,9.00,0.18,2%,9.18,"69,345",8.91,9.18,8.82,0,0,200
#594,AAV,12-12-2018,9.09,-0.09,-0.99%,9.00,"29,225",8.73,9.18,8.19,70,0,0
#595,AAV,11-12-2018,9.09,0,0%,9.09,"7,705",9.09,9.18,9.00,0,0,0
#596,AAV,10-12-2018,9.18,-0.09,-0.98%,9.09,"5,850",8.91,9.09,8.91,0,0,0
#597,AAV,07-12-2018,9.27,-0.09,-0.97%,9.18,"34,255",9.18,9.18,9.00,0,0,0
#598,AAV,06-12-2018,9.27,0,0%,9.27,"106,190",9.18,9.27,8.91,0,0,0
#599,AAV,05-12-2018,9.36,-0.09,-0.96%,9.27,"6,730",9.18,9.36,9.18,0,0,0
#600,AAV,04-12-2018,9.36,0,0%,9.36,"29,102",9.36,9.45,9.18,10,0,0
#601,AAV,03-12-2018,9.36,0,0%,9.36,"43,160",9.18,9.36,8.91,0,0,0
#602,AAV,30-11-2018,9.18,0.18,1.96%,9.36,"6,405",9.18,9.36,9.18,0,0,0
#603,AAV,29-11-2018,9.54,-0.36,-3.77%,9.18,"22,182",9.27,9.45,9.18,0,0,0
#604,AAV,28-11-2018,9.27,0.27,2.91%,9.54,"63,595",9.18,9.54,9.09,50,0,0
#605,AAV,27-11-2018,9.45,-0.18,-1.90%,9.27,"190,035",9.36,9.36,8.82,0,0,0
#606,AAV,26-11-2018,9.45,0,0%,9.45,"34,275",9.36,9.45,9.27,0,0,0
#607,AAV,23-11-2018,9.54,-0.09,-0.94%,9.45,"147,005",9.45,9.54,9.18,20,0,52
#608,AAV,22-11-2018,9.72,-0.18,-1.85%,9.54,"90,058",9.63,9.63,9.45,40,0,"2,000"
#609,AAV,21-11-2018,9.90,-0.18,-1.82%,9.72,"64,710",9.81,9.81,9.45,0,0,0
#610,AAV,20-11-2018,10.08,-0.18,-1.79%,9.90,"191,200",9.99,9.99,9.45,0,100,0
#611,AAV,19-11-2018,10.26,-0.18,-1.75%,10.08,"173,400",10.26,11.25,9.36,0,100,0
#612,AAV,16-11-2018,10.08,0.18,1.79%,10.26,"104,020",10.26,10.35,10.17,0,0,0
#613,AAV,15-11-2018,10.08,0,0%,10.08,"257,910",10.08,10.35,9.99,0,0,0
#614,AAV,14-11-2018,9.45,0.63,6.67%,10.08,"752,955",9.36,10.26,9.27,0,5,0
#615,AAV,13-11-2018,9.45,0,0%,9.45,"50,000",9.36,9.45,9.18,0,0,0
#616,AAV,12-11-2018,9.45,0,0%,9.45,"28,480",9.45,9.45,9.27,0,0,0
#617,AAV,09-11-2018,9.45,0,0%,9.45,"86,150",9.45,9.54,9.27,0,0,"8,100"
#618,AAV,08-11-2018,9.27,0.18,1.94%,9.45,"91,375",9.27,9.45,9.27,0,0,55
#619,AAV,07-11-2018,9.36,-0.09,-0.96%,9.27,"24,700",9.27,9.27,9.09,0,0,0
#620,AAV,06-11-2018,9.36,0,0%,9.36,"102,840",9.36,9.36,9.09,0,0,40
#621,AAV,05-11-2018,9.27,0.09,0.97%,9.36,"52,220",9.18,9.45,9.18,0,0,"3,400"
#622,AAV,02-11-2018,8.46,0.81,9.57%,9.27,"243,430",8.55,9.27,8.28,0,30,"2,700"
#623,AAV,01-11-2018,8.91,-0.45,-5.05%,8.46,"30,200",8.91,9.00,8.37,0,"1,000",0
#624,AAV,31-10-2018,8.91,0,0%,8.91,"117,400",8.82,9.09,8.64,0,"3,000",0
#625,AAV,30-10-2018,9.00,-0.09,-1%,8.91,"133,400",9.00,9.27,8.73,0,0,0
#626,AAV,29-10-2018,9.27,-0.27,-2.91%,9.00,"38,200",9.00,9.18,8.82,0,0,0
#627,AAV,26-10-2018,9.27,0,0%,9.27,"45,600",9.27,9.36,8.91,0,0,0
#628,AAV,25-10-2018,9.27,0,0%,9.27,"34,975",9.00,9.27,8.73,0,75,0
#629,AAV,24-10-2018,9.36,-0.09,-0.96%,9.27,"40,200",9.09,9.27,9.00,0,0,0
#630,AAV,23-10-2018,9.36,0,0%,9.36,"75,300",9.36,9.36,9.00,0,0,0
#631,AAV,22-10-2018,9.36,0,0%,9.36,"82,000",9.36,9.45,9.18,0,0,0
#632,AAV,19-10-2018,9.36,0,0%,9.36,"53,910",9.09,9.36,8.91,0,0,0
#633,AAV,18-10-2018,9.36,0,0%,9.36,"50,300",9.36,9.36,8.91,0,0,0
#634,AAV,17-10-2018,9.36,0,0%,9.36,"46,400",9.45,9.45,9.09,0,0,0
#635,AAV,16-10-2018,9.18,0.18,1.96%,9.36,"38,000",9.36,9.45,9.27,0,0,0
#636,AAV,15-10-2018,9.63,-0.45,-4.67%,9.18,"44,200",9.72,9.72,9.00,0,0,0
#637,AAV,12-10-2018,9.36,0.27,2.88%,9.63,"455,250",9.36,9.63,8.46,0,140,0
#638,AAV,11-10-2018,10.35,-0.99,-9.57%,9.36,"168,200",9.45,9.81,9.36,0,"15,900",0
#639,AAV,10-10-2018,10.53,-0.18,-1.71%,10.35,"21,600",10.35,10.53,9.90,0,0,0
#640,AAV,09-10-2018,10.35,0.18,1.74%,10.53,"175,520",10.35,10.53,10.08,0,20,"5,620"
#641,AAV,08-10-2018,10.80,-0.45,-4.17%,10.35,"1,685,030",10.53,10.53,9.72,0,200,0
#642,AAV,05-10-2018,10.35,0.45,4.35%,10.80,"115,500",10.08,10.80,9.90,0,"10,000",0
#643,AAV,04-10-2018,10.33,0.02,0.19%,10.35,"52,600",10.69,10.69,10.06,0,"3,300",0
#644,AAV,03-10-2018,10.33,0,0%,10.33,"490,910",10.17,10.49,9.31,0,"8,600",0
#645,AAV,02-10-2018,10.80,-0.47,-4.35%,10.33,"407,825",10.33,10.80,9.78,0,"11,120",0
#646,AAV,01-10-2018,11.43,-0.63,-5.48%,10.80,"285,200",11.58,11.66,10.33,0,0,0
#647,AAV,28-09-2018,11.19,0.23,2.10%,11.43,"323,220",10.88,11.74,10.33,0,400,0
#648,AAV,27-09-2018,11.50,-0.31,-2.72%,11.19,"85,660",11.50,11.82,10.96,0,0,0
#649,AAV,26-09-2018,10.64,0.86,8.09%,11.50,"304,590",10.64,11.66,10.64,0,680,700
#650,AAV,25-09-2018,9.70,0.94,9.68%,10.64,"433,800",9.86,10.64,9.39,0,0,0
#651,AAV,24-09-2018,10.02,-0.31,-3.13%,9.70,"38,700",10.02,10.10,9.63,0,0,0
#652,AAV,21-09-2018,9.86,0.16,1.59%,10.02,"56,000",9.86,10.10,9.63,0,0,0
#653,AAV,20-09-2018,9.63,0.23,2.44%,9.86,"57,700",9.39,10.10,9.39,0,"5,700",0
#654,AAV,19-09-2018,10.10,-0.47,-4.65%,9.63,"101,210",9.86,10.10,9.31,0,0,"5,600"
#655,AAV,18-09-2018,10.96,-0.86,-7.86%,10.10,"222,800",10.80,10.80,9.86,0,0,0
#656,AAV,17-09-2018,11.19,-0.23,-2.10%,10.96,"642,230",11.11,11.11,10.10,0,0,"1,000"
#657,AAV,14-09-2018,12.05,-0.86,-7.14%,11.19,"499,660",11.74,11.74,10.88,0,"1,100","1,000"
#658,AAV,13-09-2018,12.60,-0.55,-4.35%,12.05,"170,400",12.52,12.60,11.35,0,500,500
#659,AAV,12-09-2018,11.50,1.10,9.52%,12.60,"341,900",11.66,12.60,10.41,0,0,0
#660,AAV,11-09-2018,11.74,-0.23,-2.00%,11.50,"114,100",12.44,12.44,10.57,0,0,0
#661,AAV,10-09-2018,12.99,-1.25,-9.64%,11.74,"534,100",12.52,12.52,11.74,0,0,0
#662,AAV,07-09-2018,14.40,-1.41,-9.78%,12.99,"109,400",15.57,15.57,12.99,0,"1,000",0
#663,AAV,06-09-2018,13.15,1.25,9.52%,14.40,"428,100",13.85,14.40,13.46,0,0,0
#664,AAV,05-09-2018,11.97,1.17,9.80%,13.15,"409,000",11.97,13.15,11.97,0,0,0
#665,AAV,04-09-2018,12.68,-0.70,-5.56%,11.97,"544,400",11.74,12.44,11.43,0,0,0
#666,AAV,31-08-2018,14.01,-1.33,-9.50%,12.68,"88,300",13.30,13.70,12.68,0,0,0
#667,AAV,30-08-2018,15.50,-1.49,-9.60%,14.01,"167,600",15.26,15.26,14.01,0,100,0
#668,AAV,29-08-2018,16.43,-0.94,-5.71%,15.50,"160,300",16.43,16.43,14.79,0,0,0
#669,AAV,28-08-2018,16.83,-0.39,-2.33%,16.43,"147,800",16.83,16.83,15.18,0,0,0
#670,AAV,27-08-2018,16.98,-0.16,-0.92%,16.83,"274,000",16.98,17.06,15.34,0,"5,400","5,200"
#671,AAV,24-08-2018,15.89,1.10,6.90%,16.98,"343,600",15.89,16.98,14.32,0,0,0
#672,AAV,23-08-2018,17.53,-1.64,-9.38%,15.89,"386,700",15.81,16.43,15.81,0,0,0
#673,AAV,22-08-2018,19.41,-1.88,-9.68%,17.53,"69,200",19.41,19.41,17.53,0,800,700
#674,AAV,21-08-2018,21.52,-2.11,-9.82%,19.41,"318,700",21.52,21.52,19.41,0,0,0
#675,AAV,20-08-2018,23.64,-2.11,-8.94%,21.52,"354,600",23.64,23.64,21.29,0,"1,700","1,600"
#676,AAV,17-08-2018,24.42,-0.78,-3.21%,23.64,"577,000",24.42,25.04,21.99,0,"3,400","3,300"
#677,AAV,16-08-2018,25.28,-0.86,-3.41%,24.42,"777,300",25.83,26.69,22.77,0,"3,700",0
#678,AAV,15-08-2018,23.01,2.27,9.86%,25.28,"658,500",23.01,25.28,20.90,0,0,0
#679,AAV,14-08-2018,23.01,0,0%,23.01,"397,900",23.40,23.87,20.74,0,"4,900","1,100"
#680,AAV,13-08-2018,20.97,2.03,9.70%,23.01,"161,900",22.70,23.01,22.70,0,0,0
#681,AAV,10-08-2018,19.10,1.88,9.84%,20.97,"216,700",20.66,20.97,20.66,0,0,0
#682,AAV,09-08-2018,17.37,1.72,9.91%,19.10,"443,400",17.30,19.10,16.90,0,0,"3,900"
#683,AAV,08-08-2018,17.69,-0.31,-1.77%,17.37,"98,900",17.69,17.84,17.22,0,"1,100",100
#684,AAV,07-08-2018,17.53,0.16,0.89%,17.69,"118,000",17.45,17.77,16.83,0,0,0
#685,AAV,06-08-2018,17.14,0.39,2.28%,17.53,"176,800",16.83,17.69,16.20,0,800,0
#686,AAV,03-08-2018,16.36,0.78,4.78%,17.14,"150,400",16.44,17.22,16.28,0,"3,200",0
#687,AAV,02-08-2018,16.43,-0.08,-0.48%,16.36,"140,600",16.51,16.83,15.97,0,0,0
#688,AAV,01-08-2018,16.90,-0.47,-2.78%,16.43,"62,700",16.98,17.14,16.43,0,0,0
#689,AAV,31-07-2018,16.67,0.23,1.41%,16.90,"50,300",16.75,17.06,16.67,0,0,0
#690,AAV,30-07-2018,16.75,-0.08,-0.47%,16.67,"42,100",16.83,16.90,16.67,0,0,0
#691,AAV,27-07-2018,16.51,0.23,1.42%,16.75,"67,100",16.43,16.90,16.43,0,0,0
#692,AAV,26-07-2018,16.43,0.08,0.48%,16.51,"64,000",16.36,16.59,16.12,0,0,0
#693,AAV,25-07-2018,16.75,-0.31,-1.87%,16.43,"68,600",16.83,16.90,16.44,0,0,"6,000"
#694,AAV,24-07-2018,17.53,-0.78,-4.46%,16.75,"58,400",17.61,17.61,16.75,0,0,0
#695,AAV,23-07-2018,17.37,0.16,0.90%,17.53,"61,600",17.45,17.69,17.22,0,0,0
#696,AAV,20-07-2018,17.77,-0.39,-2.20%,17.37,"62,800",17.77,17.77,17.22,0,0,900
#697,AAV,19-07-2018,17.69,0.08,0.44%,17.77,"64,300",17.77,17.84,17.53,0,"2,000",0
#698,AAV,18-07-2018,17.30,0.39,2.26%,17.69,"79,800",17.30,17.69,16.90,0,0,0
