STT,Ma_cty,Ngay,Gia_tham_chieu,Len_xuong,Phan_tram,Dong_cua,Khoi_luong,Mo_cua,Cao_nhat,Thap_nhat,Giao_dich_thoa_thuan,Nuoc_ngoai_mua,Nuoc_ngoai_ban
#370,A32,07-11-2019,23.98,0,0%,23.98,0,23.98,23.98,23.98,0,0,0
#371,A32,06-11-2019,23.98,0,0%,23.98,0,23.98,23.98,23.98,0,0,0
#372,A32,05-11-2019,23.98,0,0%,23.98,0,23.98,23.98,23.98,0,0,0
#373,A32,04-11-2019,23.98,0,0%,23.98,0,23.98,23.98,23.98,0,0,0
#374,A32,01-11-2019,23.98,0,0%,23.98,0,23.98,23.98,23.98,0,0,0
#375,A32,31-10-2019,23.98,0,0%,23.98,0,23.98,23.98,23.98,0,0,0
#376,A32,30-10-2019,23.98,0,0%,23.98,"1,000",23.98,23.98,23.98,0,0,0
#377,A32,29-10-2019,23.98,0,0%,23.98,0,23.98,23.98,23.98,0,0,0
#378,A32,28-10-2019,23.98,0,0%,23.98,0,23.98,23.98,23.98,0,0,0
#379,A32,25-10-2019,23.98,0,0%,23.98,0,23.98,23.98,23.98,0,0,0
#380,A32,24-10-2019,23.98,0,0%,23.98,0,23.98,23.98,23.98,0,0,0
#381,A32,23-10-2019,23.98,0,0%,23.98,400,23.98,23.98,23.98,0,0,0
#382,A32,22-10-2019,23.54,0.44,1.89%,23.98,500,23.98,23.98,23.98,0,0,0
#383,A32,21-10-2019,23.54,0,0%,23.54,0,23.54,23.54,23.54,0,0,0
#384,A32,18-10-2019,23.54,0,0%,23.54,0,23.54,23.54,23.54,0,0,0
#385,A32,17-10-2019,23.54,0,0%,23.54,0,23.54,23.54,23.54,0,0,0
#386,A32,16-10-2019,23.09,0.44,1.92%,23.54,500,23.54,23.54,23.54,0,0,0
#387,A32,15-10-2019,23.09,0,0%,23.09,0,23.09,23.09,23.09,0,0,0
#388,A32,14-10-2019,23.09,0,0%,23.09,0,23.09,23.09,23.09,0,0,0
#389,A32,11-10-2019,23.09,0,0%,23.09,0,23.09,23.09,23.09,0,0,0
#390,A32,10-10-2019,23.09,0,0%,23.09,0,23.09,23.09,23.09,0,0,0
#391,A32,09-10-2019,23.09,0,0%,23.09,"1,900",23.09,23.09,23.09,0,0,0
#392,A32,08-10-2019,23.09,0,0%,23.09,0,23.09,23.09,23.09,0,0,0
#393,A32,07-10-2019,23.98,-0.89,-3.70%,23.09,"3,400",23.09,23.09,23.09,0,0,0
#394,A32,04-10-2019,20.87,3.11,14.89%,23.98,"1,000",23.98,23.98,23.98,0,0,0
#395,A32,03-10-2019,20.87,0,0%,20.87,0,20.87,20.87,20.87,0,0,0
#396,A32,02-10-2019,20.87,0,0%,20.87,100,20.87,20.87,20.87,0,0,0
#397,A32,01-10-2019,23.98,-3.11,-12.96%,20.87,100,20.87,20.87,20.87,0,0,0
#398,A32,30-09-2019,23.98,0,0%,23.98,0,23.98,23.98,23.98,0,0,0
#399,A32,27-09-2019,20.96,3.02,14.41%,23.98,"1,100",23.98,23.98,23.98,0,0,0
#400,A32,26-09-2019,20.96,0,0%,20.96,0,20.96,20.96,20.96,0,0,0
#401,A32,25-09-2019,20.96,0,0%,20.96,400,21.05,21.05,20.96,0,0,0
#402,A32,24-09-2019,20.96,0,0%,20.96,0,20.96,20.96,20.96,0,0,0
#403,A32,23-09-2019,20.87,0.09,0.43%,20.96,0,20.96,20.96,20.96,0,0,0
#404,A32,20-09-2019,21.50,-0.62,-2.89%,20.87,"3,600",21.50,21.50,20.87,0,0,0
#405,A32,19-09-2019,21.50,0,0%,21.50,100,21.50,21.50,21.50,0,0,0
#406,A32,18-09-2019,24.43,-2.93,-12.00%,21.50,"2,600",21.50,21.50,21.50,0,0,0
#407,A32,17-09-2019,23.27,1.15,4.96%,24.43,100,24.43,24.43,24.43,0,0,0
#408,A32,16-09-2019,23.27,0,0%,23.27,0,23.27,23.27,23.27,0,0,0
#409,A32,13-09-2019,21.41,1.87,8.71%,23.27,"1,900",23.27,23.27,23.27,0,0,0
#410,A32,12-09-2019,21.41,0,0%,21.41,100,21.41,21.41,21.41,0,0,0
#411,A32,11-09-2019,21.41,0,0%,21.41,0,21.41,21.41,21.41,0,0,0
#412,A32,10-09-2019,21.41,0,0%,21.41,500,21.41,21.41,21.41,0,0,0
#413,A32,09-09-2019,21.41,0,0%,21.41,100,21.41,21.41,21.41,0,0,0
#414,A32,06-09-2019,21.41,0,0%,21.41,0,21.41,21.41,21.41,0,0,0
#415,A32,05-09-2019,21.41,0,0%,21.41,0,21.41,21.41,21.41,0,0,0
#416,A32,04-09-2019,21.32,0.09,0.42%,21.41,200,21.41,21.41,21.41,0,0,0
#417,A32,03-09-2019,21.32,0,0%,21.32,0,21.32,21.32,21.32,0,0,0
#418,A32,30-08-2019,24.43,-3.11,-12.73%,21.32,500,21.32,21.32,21.32,0,0,0
#419,A32,29-08-2019,24.43,0,0%,24.43,0,24.43,24.43,24.43,0,0,0
#420,A32,28-08-2019,24.43,0,0%,24.43,0,24.43,24.43,24.43,0,0,0
#421,A32,27-08-2019,24.43,0,0%,24.43,0,24.43,24.43,24.43,0,0,0
#422,A32,26-08-2019,24.43,0,0%,24.43,0,24.43,24.43,24.43,0,0,0
#423,A32,23-08-2019,21.32,3.11,14.58%,24.43,0,24.43,24.43,24.43,0,0,0
#424,A32,22-08-2019,24.87,-3.55,-14.29%,21.32,800,24.87,24.87,21.32,0,0,0
#425,A32,21-08-2019,24.87,0,0%,24.87,0,24.87,24.87,24.87,0,0,0
#426,A32,20-08-2019,24.87,0,0%,24.87,0,24.87,24.87,24.87,0,0,0
#427,A32,19-08-2019,22.21,2.66,12.00%,24.87,800,24.87,24.87,24.87,0,0,0
#428,A32,16-08-2019,22.21,0,0%,22.21,0,22.21,22.21,22.21,0,0,0
#429,A32,15-08-2019,22.21,0,0%,22.21,0,22.21,22.21,22.21,0,0,0
#430,A32,14-08-2019,22.21,0,0%,22.21,0,22.21,22.21,22.21,0,0,0
#431,A32,13-08-2019,22.21,0,0%,22.21,30,22.21,22.21,22.21,0,0,0
#432,A32,12-08-2019,22.21,0,0%,22.21,300,22.21,22.21,22.21,0,0,0
#433,A32,09-08-2019,22.21,0,0%,22.21,0,22.21,22.21,22.21,0,0,0
#434,A32,08-08-2019,22.21,0,0%,22.21,100,22.21,22.21,22.21,0,0,0
#435,A32,07-08-2019,22.12,0.09,0.40%,22.21,"1,100",20.87,22.21,20.87,0,0,0
#436,A32,06-08-2019,22.21,-0.09,-0.40%,22.12,0,22.12,22.12,22.12,0,0,0
#437,A32,05-08-2019,21.58,0.62,2.88%,22.21,"1,120",20.87,22.21,20.87,0,0,0
#438,A32,02-08-2019,21.32,0.27,1.25%,21.58,100,21.58,21.58,21.58,0,0,0
#439,A32,01-08-2019,20.87,0.44,2.13%,21.32,400,21.32,21.32,21.32,0,0,0
#440,A32,31-07-2019,21.32,-0.44,-2.08%,20.87,200,20.87,20.87,20.87,0,0,0
#441,A32,30-07-2019,21.32,0,0%,21.32,0,0,0,0,0,0,0
#442,A32,29-07-2019,20.52,0.80,3.90%,21.32,100,21.32,21.32,21.32,0,0,0
#443,A32,26-07-2019,20.87,-0.36,-1.70%,20.52,100,20.52,20.52,20.52,0,0,0
#444,A32,25-07-2019,20.87,0,0%,20.87,0,20.87,20.87,20.87,0,0,0
#445,A32,24-07-2019,20.87,0,0%,20.87,0,20.87,20.87,20.87,0,0,0
#446,A32,23-07-2019,20.87,0,0%,20.87,0,20.87,20.87,20.87,0,0,0
#447,A32,22-07-2019,20.87,0,0%,20.87,0,20.87,20.87,20.87,0,0,0
#448,A32,19-07-2019,20.87,0,0%,20.87,0,20.87,20.87,20.87,0,0,0
#449,A32,18-07-2019,20.52,0.36,1.73%,20.87,500,20.87,20.87,20.87,0,0,0
#450,A32,17-07-2019,20.87,-0.36,-1.70%,20.52,0,20.52,20.52,20.52,0,0,0
#451,A32,16-07-2019,19.81,1.07,5.38%,20.87,333,19.90,20.87,19.90,0,0,0
#452,A32,15-07-2019,19.81,0,0%,19.81,0,19.81,19.81,19.81,0,0,0
#453,A32,12-07-2019,20.70,-0.89,-4.29%,19.81,0,19.81,19.81,19.81,0,0,0
#454,A32,11-07-2019,19.54,1.15,5.91%,20.70,"11,100",19.99,20.70,19.81,0,0,0
#455,A32,10-07-2019,20.96,-1.42,-6.78%,19.54,"2,600",20.43,20.43,19.54,0,0,0
#456,A32,09-07-2019,20.96,0,0%,20.96,0,20.96,20.96,20.96,0,0,0
#457,A32,08-07-2019,20.96,0,0%,20.96,0,20.96,20.96,20.96,0,0,0
#458,A32,05-07-2019,21.05,-0.09,-0.42%,20.96,0,0,0,0,0,0,0
#459,A32,04-07-2019,20.52,0.53,2.60%,21.05,"2,800",20.87,21.05,20.87,0,0,0
#460,A32,03-07-2019,20.87,-0.36,-1.70%,20.52,0,20.52,20.52,20.52,0,0,0
#461,A32,02-07-2019,19.99,0.89,4.44%,20.87,601,20.43,20.87,20.43,0,0,0
#462,A32,01-07-2019,19.99,0,0%,19.99,1,0,19.99,0,0,0,0
#463,A32,28-06-2019,20.43,-0.44,-2.17%,19.99,500,19.99,19.99,19.99,0,0,0
#464,A32,27-06-2019,20.43,0,0%,20.43,0,20.43,20.43,20.43,0,0,0
#465,A32,26-06-2019,20.43,0,0%,20.43,0,20.43,20.43,20.43,0,0,0
#466,A32,25-06-2019,19.54,0.89,4.55%,20.43,120,20.43,20.43,20.43,0,0,0
#467,A32,24-06-2019,19.54,0,0%,19.54,"1,200",18.65,19.54,18.65,0,0,0
#468,A32,21-06-2019,19.54,0,0%,19.54,0,19.54,19.54,19.54,0,0,0
#469,A32,20-06-2019,19.54,0,0%,19.54,0,19.54,19.54,19.54,0,0,0
#470,A32,19-06-2019,19.54,0,0%,19.54,20,19.54,19.54,19.54,0,0,0
#471,A32,18-06-2019,22.21,-2.66,-12.00%,19.54,"1,000",19.54,19.54,19.54,0,0,0
#472,A32,17-06-2019,22.21,0,0%,22.21,0,22.21,22.21,22.21,0,0,0
#473,A32,14-06-2019,22.21,0,0%,22.21,0,22.21,22.21,22.21,0,0,0
#474,A32,13-06-2019,22.21,0,0%,22.21,0,22.21,22.21,22.21,0,0,0
#475,A32,12-06-2019,22.21,0,0%,22.21,0,0,0,0,0,0,0
#476,A32,11-06-2019,22.21,0,0%,22.21,800,22.21,22.21,22.21,0,0,0
#477,A32,10-06-2019,22.83,-0.62,-2.72%,22.21,135,22.21,22.21,22.21,0,0,0
#478,A32,07-06-2019,22.83,0,0%,22.83,0,22.83,22.83,22.83,0,0,0
#479,A32,06-06-2019,22.83,-0.00,-0.00%,22.83,0,0,0,0,0,0,0
#480,A32,05-06-2019,22.83,0,0%,22.83,35,0,22.83,22.83,0,0,0
#481,A32,04-06-2019,21.62,1.21,5.60%,22.83,0,22.83,22.83,22.83,0,0,0
#482,A32,03-06-2019,22.83,-1.21,-5.30%,21.62,10,0,21.62,0,0,0,0
#483,A32,31-05-2019,22.83,0,0%,22.83,0,22.83,22.83,22.83,0,0,0
#484,A32,30-05-2019,22.83,0,0%,22.83,0,22.83,22.83,22.83,0,0,0
#485,A32,29-05-2019,22.83,0,0%,22.83,0,22.83,22.83,22.83,0,0,0
#486,A32,28-05-2019,21.62,1.21,5.60%,22.83,0,22.83,22.83,22.83,0,0,0
#487,A32,27-05-2019,22.05,-0.43,-1.96%,21.62,"1,100",22.91,22.91,21.62,0,0,0
#488,A32,24-05-2019,22.05,0,0%,22.05,0,22.05,22.05,22.05,0,0,0
#489,A32,23-05-2019,22.05,0,0%,22.05,0,22.05,22.05,22.05,0,0,0
#490,A32,22-05-2019,22.05,0,0%,22.05,0,22.05,22.05,22.05,0,0,0
#491,A32,21-05-2019,22.05,0,0%,22.05,0,22.05,22.05,22.05,0,0,0
#492,A32,20-05-2019,22.05,0,0%,22.05,0,22.05,22.05,22.05,0,0,0
#493,A32,17-05-2019,22.05,0,0%,22.05,0,22.05,22.05,22.05,0,0,0
#494,A32,16-05-2019,22.05,0,0%,22.05,400,22.05,22.05,22.05,0,0,0
#495,A32,15-05-2019,22.05,0,0%,22.05,0,22.05,22.05,22.05,0,0,0
#496,A32,14-05-2019,22.05,0,0%,22.05,300,22.05,22.05,22.05,0,0,0
#497,A32,13-05-2019,22.05,0,0%,22.05,300,22.05,22.05,22.05,0,0,0
#498,A32,10-05-2019,22.05,0,0%,22.05,200,22.05,22.05,22.05,0,0,0
#499,A32,09-05-2019,22.05,0,0%,22.05,0,22.05,22.05,22.05,0,0,0
#500,A32,08-05-2019,22.05,0,0%,22.05,500,22.05,22.05,22.05,0,0,0
#501,A32,07-05-2019,22.05,0,0%,22.05,302,22.05,22.05,22.05,0,0,0
#502,A32,06-05-2019,22.05,0,0%,22.05,0,22.05,22.05,22.05,0,0,0
#503,A32,03-05-2019,22.05,0,0%,22.05,0,22.05,22.05,22.05,0,0,0
#504,A32,02-05-2019,22.05,0,0%,22.05,0,22.05,22.05,22.05,0,0,0
#505,A32,26-04-2019,22.05,0,0%,22.05,10,22.05,22.05,22.05,0,0,0
#506,A32,25-04-2019,22.05,0,0%,22.05,3,22.05,22.05,22.05,0,0,0
#507,A32,24-04-2019,22.05,0,0%,22.05,0,22.05,22.05,22.05,0,0,0
#508,A32,23-04-2019,22.05,0,0%,22.05,0,22.05,22.05,22.05,0,0,0
#509,A32,22-04-2019,22.05,0,0%,22.05,0,22.05,22.05,22.05,0,0,0
#510,A32,19-04-2019,22.05,0,0%,22.05,0,22.05,22.05,22.05,0,0,0
#511,A32,18-04-2019,22.05,0,0%,22.05,0,22.05,22.05,22.05,0,0,0
#512,A32,17-04-2019,22.05,0,0%,22.05,0,22.05,22.05,22.05,0,0,0
#513,A32,16-04-2019,22.05,0,0%,22.05,0,22.05,22.05,22.05,0,0,0
#514,A32,12-04-2019,22.05,0,0%,22.05,45,22.05,22.05,22.05,0,0,0
#515,A32,11-04-2019,22.05,0,0%,22.05,0,22.05,22.05,22.05,0,0,0
#516,A32,10-04-2019,22.05,0,0%,22.05,0,22.05,22.05,22.05,0,0,0
#517,A32,09-04-2019,22.05,0,0%,22.05,100,22.05,22.05,22.05,0,0,0
#518,A32,08-04-2019,22.05,0,0%,22.05,0,22.05,22.05,22.05,0,0,0
#519,A32,05-04-2019,22.05,0,0%,22.05,0,22.05,22.05,22.05,0,0,0
#520,A32,04-04-2019,22.05,0,0%,22.05,0,22.05,22.05,22.05,0,0,0
#521,A32,03-04-2019,22.05,0,0%,22.05,0,22.05,22.05,22.05,0,0,0
#522,A32,02-04-2019,22.05,0,0%,22.05,18,22.05,22.05,22.05,0,0,0
#523,A32,01-04-2019,22.05,0,0%,22.05,0,22.05,22.05,22.05,0,0,0
#524,A32,29-03-2019,22.05,0,0%,22.05,0,22.05,22.05,22.05,0,0,0
#525,A32,28-03-2019,22.05,0,0%,22.05,0,22.05,22.05,22.05,0,0,0
#526,A32,27-03-2019,21.79,0.26,1.19%,22.05,100,22.05,22.05,22.05,0,0,0
#527,A32,26-03-2019,21.79,0,0%,21.79,0,21.79,21.79,21.79,0,0,0
#528,A32,25-03-2019,21.79,0,0%,21.79,100,21.79,21.79,21.79,0,0,0
#529,A32,22-03-2019,21.79,0,0%,21.79,100,21.79,21.79,21.79,0,0,0
#530,A32,21-03-2019,21.79,0,0%,21.79,200,21.79,21.79,21.79,0,0,0
#531,A32,20-03-2019,21.79,0,0%,21.79,0,21.79,21.79,21.79,0,0,0
#532,A32,19-03-2019,21.79,0,0%,21.79,0,21.79,21.79,21.79,0,0,0
#533,A32,18-03-2019,21.79,0,0%,21.79,0,21.79,21.79,21.79,0,0,0
#534,A32,15-03-2019,21.79,0,0%,21.79,100,21.79,21.79,21.79,0,0,0
#535,A32,14-03-2019,21.79,0,0%,21.79,200,21.79,21.79,21.79,0,0,0
#536,A32,13-03-2019,21.79,0,0%,21.79,100,21.79,21.79,21.79,0,0,0
#537,A32,12-03-2019,21.79,0,0%,21.79,0,21.79,21.79,21.79,0,0,0
#538,A32,11-03-2019,21.79,0,0%,21.79,300,21.79,21.79,21.79,0,0,0
#539,A32,08-03-2019,19.02,2.77,14.55%,21.79,100,21.79,21.79,21.79,0,0,0
#540,A32,07-03-2019,19.02,0,0%,19.02,0,19.02,19.02,19.02,0,0,0
#541,A32,06-03-2019,19.02,0,0%,19.02,0,19.02,19.02,19.02,0,0,0
#542,A32,05-03-2019,19.02,0,0%,19.02,0,19.02,19.02,19.02,0,0,0
#543,A32,04-03-2019,19.02,0,0%,19.02,0,19.02,19.02,19.02,0,0,0
#544,A32,01-03-2019,19.02,0,0%,19.02,0,19.02,19.02,19.02,0,0,0
#545,A32,28-02-2019,19.02,0,0%,19.02,0,19.02,19.02,19.02,0,0,0
#546,A32,27-02-2019,19.02,0,0%,19.02,0,19.02,19.02,19.02,0,0,0
#547,A32,26-02-2019,19.02,0,0%,19.02,0,19.02,19.02,19.02,0,0,0
#548,A32,25-02-2019,19.02,0,0%,19.02,0,19.02,19.02,19.02,0,0,0
#549,A32,22-02-2019,19.02,0,0%,19.02,0,19.02,19.02,19.02,0,0,0
#550,A32,21-02-2019,19.02,0,0%,19.02,0,19.02,19.02,19.02,0,0,0
#551,A32,20-02-2019,19.02,0,0%,19.02,0,19.02,19.02,19.02,0,0,0
#552,A32,19-02-2019,21.62,-2.59,-12.00%,19.02,100,19.02,19.02,19.02,0,0,0
#553,A32,18-02-2019,21.62,0,0%,21.62,0,21.62,21.62,21.62,0,0,0
#554,A32,15-02-2019,21.62,0,0%,21.62,0,21.62,21.62,21.62,0,0,0
#555,A32,14-02-2019,23.35,-1.73,-7.41%,21.62,100,21.62,21.62,21.62,0,0,0
#556,A32,13-02-2019,26.37,-3.03,-11.48%,23.35,100,23.35,23.35,23.35,0,0,0
#557,A32,12-02-2019,26.37,0,0%,26.37,0,26.37,26.37,26.37,0,0,0
#558,A32,11-02-2019,26.37,0,0%,26.37,0,26.37,26.37,26.37,0,0,0
#559,A32,01-02-2019,26.37,0,0%,26.37,0,26.37,26.37,26.37,0,0,0
#560,A32,31-01-2019,26.37,0,0%,26.37,0,26.37,26.37,26.37,0,0,0
#561,A32,30-01-2019,26.37,0,0%,26.37,0,26.37,26.37,26.37,0,0,0
#562,A32,29-01-2019,26.37,0,0%,26.37,0,26.37,26.37,26.37,0,0,0
#563,A32,28-01-2019,26.37,0,0%,26.37,0,26.37,26.37,26.37,0,0,0
#564,A32,25-01-2019,26.37,0,0%,26.37,0,26.37,26.37,26.37,0,0,0
#565,A32,24-01-2019,26.37,0,0%,26.37,0,26.37,26.37,26.37,0,0,0
#566,A32,23-01-2019,26.37,0,0%,26.37,0,26.37,26.37,26.37,0,0,0
#567,A32,22-01-2019,26.37,0,0%,26.37,0,26.37,26.37,26.37,0,0,0
#568,A32,21-01-2019,26.37,0,0%,26.37,0,26.37,26.37,26.37,0,0,0
#569,A32,18-01-2019,26.37,0,0%,26.37,0,26.37,26.37,26.37,0,0,0
#570,A32,17-01-2019,26.37,0,0%,26.37,0,26.37,26.37,26.37,0,0,0
#571,A32,16-01-2019,26.37,0,0%,26.37,0,26.37,26.37,26.37,0,0,0
#572,A32,15-01-2019,26.37,0,0%,26.37,0,26.37,26.37,26.37,0,0,0
#573,A32,14-01-2019,26.37,0,0%,26.37,0,26.37,26.37,26.37,0,0,0
#574,A32,11-01-2019,26.37,0,0%,26.37,0,26.37,26.37,26.37,0,0,0
#575,A32,10-01-2019,26.37,0,0%,26.37,0,26.37,26.37,26.37,0,0,0
#576,A32,09-01-2019,26.37,0,0%,26.37,0,26.37,26.37,26.37,0,0,0
#577,A32,08-01-2019,26.37,0.00,0.00%,26.37,0,26.37,26.37,26.37,0,0,0
#578,A32,07-01-2019,26.37,0,0%,26.37,100,26.37,26.37,26.37,0,0,0
#579,A32,04-01-2019,26.37,0,0%,26.37,0,26.37,26.37,26.37,0,0,0
#580,A32,03-01-2019,26.37,0,0%,26.37,0,26.37,26.37,26.37,0,0,0
#581,A32,02-01-2019,24.89,1.48,5.96%,26.37,100,26.37,26.37,26.37,0,0,0
#582,A32,28-12-2018,24.89,0,0%,24.89,0,24.89,24.89,24.89,0,0,0
#583,A32,27-12-2018,24.89,0,0%,24.89,0,24.89,24.89,24.89,0,0,0
#584,A32,26-12-2018,24.89,0,0%,24.89,0,24.89,24.89,24.89,0,0,0
#585,A32,25-12-2018,24.89,0,0%,24.89,0,24.89,24.89,24.89,0,0,0
#586,A32,24-12-2018,24.89,0,0%,24.89,0,24.89,24.89,24.89,0,0,0
#587,A32,21-12-2018,23.08,1.81,7.86%,24.89,100,24.89,24.89,24.89,0,0,0
#588,A32,20-12-2018,23.08,0,0%,23.08,0,23.08,23.08,23.08,0,0,0
#589,A32,19-12-2018,23.08,0,0%,23.08,0,23.08,23.08,23.08,0,0,0
#590,A32,18-12-2018,23.08,0,0%,23.08,0,23.08,23.08,23.08,0,0,0
#591,A32,17-12-2018,23.08,0,0%,23.08,0,23.08,23.08,23.08,0,0,0
#592,A32,14-12-2018,23.08,0,0%,23.08,0,23.08,23.08,23.08,0,0,0
#593,A32,13-12-2018,23.08,0,0%,23.08,0,23.08,23.08,23.08,0,0,0
#594,A32,12-12-2018,23.08,0,0%,23.08,0,23.08,23.08,23.08,0,0,0
#595,A32,11-12-2018,23.08,0,0%,23.08,0,23.08,23.08,23.08,0,0,0
#596,A32,10-12-2018,23.08,0,0%,23.08,0,23.08,23.08,23.08,0,0,0
#597,A32,07-12-2018,23.08,0,0%,23.08,0,23.08,23.08,23.08,0,0,0
#598,A32,06-12-2018,23.08,0,0%,23.08,0,23.08,23.08,23.08,0,0,0
#599,A32,05-12-2018,23.08,0,0%,23.08,0,23.08,23.08,23.08,0,0,0
#600,A32,04-12-2018,26.37,-3.30,-12.50%,23.08,"2,000",23.08,23.08,23.08,0,0,0
#601,A32,03-12-2018,26.37,0,0%,26.37,100,26.37,26.37,26.37,0,0,0
